0,1
번__04,NNB
은,JX
미하일,NNP
씨__07,NNB
와,JC
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
같이,MAG
하__010101,VV
여,EC
보__01,VX
세요,EF
.,SF
언제__01,MAG
한국__05,NNP
에,JKB
오__010101,VV
았,EP
어,EF
?,SF
나__03,NP
는,JX
한__01,MM
달__05,NNB
전__080002,NNG
에,JKB
오__010101,VV
았,EP
어,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
언제__01,MAG
한국__05,NNP
에,JKB
오__010101,VV
았,EP
어,EF
?,SF
나__03,NP
는,JX
한__01,MM
달__05,NNB
전__080002,NNG
에,JKB
오__010101,VV
았,EP
어,EF
.,SF
이것,NP
은,JX
반말__000001,NNG
이,VCP
에요,EF
.,SF
기억하__020000,VV
여,EC
두__01,VX
세요,EF
.,SF
다음__010009,NNG
을,JKO
반말__000001,NNG
로,JKB
고치__010202,VV
어,EC
보__01,VX
세요,EF
.,SF
대화__060000,NNG
를,JKO
읽__000102,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
미하일,NNP
씨__07,NNB
가,JKS
뚜__02,MAG
언__88,NNG
",",SP
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
제니__99,NNP
를,JKO
읽__000102,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
어제__01,MAG
뭐,NP
하__010101,VV
였,EP
어요,EF
?,SF
저__03,NP
ㄴ,JX
어제__01,MAG
친구__020001,NNG
와,JC
영화관__010000,NNG
에,JKB
가__010101,VV
았,EP
어요,EF
.,SF
뚜__02,MAG
언__88,NNG
씨__07,NNB
는,JX
요,JX
?,SF
저__03,NP
ㄴ,JX
어제__01,MAG
집__010003,NNG
에서,JKB
쉬__030101,VV
었,EP
어요,EF
.,SF
그래서,MAJ
내일__000101,NNG
은,JX
운동__020001,NNG
을,JKO
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
제니__99,NNP
씨__07,NNB
는,JX
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
?,SF
저__03,NP
는,JX
내일__000101,NNG
친구__020001,NNG
가,JKS
오__010101,VV
아서,EC
같이,MAG
제주도__01,NNP
여행__020000,NNG
을,JKO
가__010801,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
와__02,IC
",",SP
저__03,NP
도,JX
가__010101,VV
고,EC
싶,VX
어요,EF
.,SF
그럼__01,MAJ
",",SP
같이,MAG
가__010501,VV
ㄹ까,EC
요,JX
?,SF
정말__010001,NNG
이,VCP
요,EF
?,SF
좋__010201,VA
아요,EF
.,SF
아주__01,MAG
잘__02,MAG
읽__000102,VV
었,EP
어요,EF
.,SF
그럼__01,MAJ
이__05,MM
대화__060000,NNG
를,JKO
반말__000001,NNG
로,JKB
바꾸__000301,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
미하일,NNP
씨__07,NNB
와,JC
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
다시__01,MAG
읽__000102,VV
으면서,EC
반말__000001,NNG
로,JKB
바꾸__000301,VV
어,EC
보__01,VX
세요,EF
.,SF
어제__01,MAG
뭐,NP
하__010101,VV
였,EP
어,EF
?,SF
나__03,NP
ㄴ,JX
어제__01,MAG
친구__020001,NNG
와,JC
영화관__010000,NNG
에,JKB
가__010101,VV
았,EP
어,EF
.,SF
너__01,NP
ㄴ,JX
?,SF
나__03,NP
ㄴ,JX
어제__01,MAG
집__010003,NNG
에서,JKB
쉬__030101,VV
었,EP
어,EF
.,SF
그래서,MAJ
내일__000101,NNG
은,JX
운동__020001,NNG
을,JKO
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
너__01,NP
ㄴ,JX
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
?,SF
나__03,NP
는,JX
내일__000101,NNG
친구__020001,NNG
가,JKS
오__010101,VV
아서,EC
같이,MAG
제주도__01,NNP
여행__020000,NNG
을,JKO
가__010801,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
와__02,IC
",",SP
나__03,NP
도,JX
가__010101,VV
고,EC
싶,VX
어,EF
.,SF
그럼__01,MAJ
",",SP
같이,MAG
가__010501,VV
ㄹ까,EF
?,SF
정말__01,MAG
?,SF
좋아,IC
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
여기__01,NP
에서,JKB
저__03,NP
는,JX
-,SO
>,SS
나__03,NP
는,JX
",",SP
전__08,MM
-,SO
>,SS
나__03,NP
ㄴ,JX
이렇,VA
게,EC
바꾸__000301,VV
면,EC
반말__000001,NNG
이,JKC
되__010401,VV
어요,EF
.,SF
그리고,MAJ
친구__020001,NNG
에게,JKB
는,JX
‘,SS
너__01,NP
’,SS
라고,JKQ
하__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
.,SF
그래서,MAJ
‘,SS
뚜__02,MAG
언__88,NNG
씨__07,NNB
는,JX
요,JX
?,SF
’,SS
대신__030001,NNG
에,JKB
친구__020001,NNG
이,VCP
니까,EC
‘,SS
너__01,NP
ㄴ,JX
?,SF
’,SS
또는,MAG
‘,SS
뚜언,NNG
은,JX
?,SF
’,SS
이렇,VA
게,EC
말__010003,NNG
하__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
.,SF
여러분,NP
도,JX
한__01,MM
번__04,NNB
하__010101,VV
여,EC
보__01,VX
세요,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
오늘__000101,NNG
의,JKG
대화__060000,NNG
를,JKO
다시__01,MAG
듣__010102,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
피터,NNP
",",SP
오늘__000101,NNG
생일__020000,NNG
이,VCP
지,EF
?,SF
축하하,VV
여,EF
.,SF
이것,NP
ㄴ,JX
내__04,NP
가,JKS
준비하,VV
ㄴ,ETM
작__010001,VA
은,ETM
선물__030000,NNG
이,VCP
야,EF
.,SF
와__02,IC
",",SP
역시__01,MAG
너__01,NP
밖__000001,NNG
에,JKB
없__010103,VA
어,EF
.,SF
민수__99,NNP
야,JKV
고맙__010000,VA
어,EF
.,SF
선물__030000,NNG
풀__000101,VV
어,EC
보__01,VX
아도,EC
되__010401,VV
어,EF
?,SF
그럼__01,MAJ
.,SF
내__04,NP
가,JKS
한__01,MM
달__05,NNB
고민하,VV
여서,EC
준비하,VV
ㄴ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
농담__010000,NNG
이,VCP
고,EC
",",SP
어제__01,MAG
하루__010002,NNG
종일__010000,NNG
고민하,VV
여서,EC
사__000100,VV
ㄴ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
와__02,IC
",",SP
이거__01,NP
내__04,NP
가,JKS
진짜__000100,NNG
갖__010200,VV
고,EC
싶,VX
은,ETM
넥타,NNG
이,VCP
었,EP
는데,EF
.,SF
내일__000101,NNG
중요하__020000,VA
ㄴ,ETM
발표__010000,NNG
가,JKS
있__010302,VA
는데,EC
이거__01,NP
하__010101,VV
고,EC
가__010501,VV
아야,EC
하__01,VX
겠,EP
어,EF
.,SF
역시__01,MAG
너__01,NP
ㄴ,JX
최고__020002,NNG
이,VCP
야,EF
.,SF
역시__01,MAG
나__03,NP
밖에,JX
없__010106,VA
지,EF
?,SF
이제__01,MAG
맛있,VA
는,ETM
것__01,NNB
사__000100,VV
아,EC
주__01,VX
어,EF
.,SF
그래__01,IC
너__01,NP
먹__020101,VV
고,EC
싶,VX
은,ETM
것__01,NNB
다__03,MAG
먹__020101,VV
어,EF
.,SF
다__03,MAG
사__000100,VV
아,EC
주__01,VX
ㄹ게,EF
.,SF
나__03,NP
의,JKG
생일__020000,NNG
이,VCP
니까,EC
내__04,NP
가,JKS
한턱,NNG
내__020206,VV
ㄹ게,EF
.,SF
진짜__000100,NNG
?,SF
좋__010201,VA
아,EC
",",SP
빨리,MAG
가__010501,VV
자,EF
.,SF
잘__02,MAG
듣__010101,VV
었,EP
어요,EF
?,SF
민수__99,NNP
씨__07,NNB
는,JX
피터,NNP
에게,JKB
무슨,MM
선물__030000,NNG
을,JKO
하__010101,VV
였,EP
어요,EF
?,SF
네__03,IC
",",SP
넥타이,NNG
를,JKO
선물하,VV
였,EP
어요,EF
.,SF
피터,NNP
는,JX
민수__99,NNP
에게,JKB
선물__030000,NNG
을,JKO
받__010101,VV
고,EC
뭐,NP
이,VCP
라고,EC
말하__000102,VV
였,EP
어요,EF
?,SF
역시__01,MAG
너__01,NP
밖__000001,NNG
에,JKB
없__010103,VA
어,EC
",",SP
고맙__010000,VA
어,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
였,EP
어요,EF
.,SF
민수__99,NNP
와,JC
피터,NNP
는,JX
이제__01,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
?,SF
맛있,VA
는,ETM
것__01,NNB
먹__020101,VV
으러,EC
가__010104,VV
아요,EF
.,SF
누구,NP
가,JKS
살__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
?,SF
피터,NNP
가,JKS
살__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
왜__02,MAG
피터,NNP
가,JKS
살__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
?,SF
생일__020000,NNG
이,VCP
라서,EC
한턱,NNG
내__020203,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
습니다,EF
.,SF
확인하__000001,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
오늘__000101,NNG
배우__010001,VV
ㄴ,ETM
문법__010000,NNG
을,JKO
사용하__030001,VV
여,EC
반말__000001,NNG
로,JKB
바꾸__000301,VV
어,EC
보__01,VX
세요,EF
.,SF
무슨,MM
일__010006,NNG
있__010302,VA
어요,EF
?,SF
무슨,MM
일__010006,NNG
있__010302,VA
어,EF
?,SF
피터,NNP
씨__07,NNB
",",SP
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
?,SF
저__03,NP
는,JX
내일,MAG
수영하__010000,VV
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
피터,NNP
",",SP
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
?,SF
너__01,NP
내일,MAG
뭐,NP
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
?,SF
저__03,NP
는,JX
내일,MAG
수영하__010000,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
나__03,NP
는,JX
내일,MAG
수영하__010000,VV
ㄹ,ETM
것__01,NNB
이,VCP
야,EF
.,SF
오늘__000101,NNG
배우__010001,VV
ㄴ,ETM
표현__000001,NNG
",",SP
문법__010000,NNG
을,JKO
사용하__030001,VV
여,EC
고맙__010000,VA
ㄴ,ETM
일__010009,NNG
에,JKB
대하__020003,VV
여,EC
감사__080002,NNG
의,JKG
표현__000001,NNG
을,JKO
하__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
?,SF
그리고,MAJ
반말__000001,NNG
을,JKO
사용하__030001,VV
여,EC
친구__020001,NNG
와,JC
이야기하__000101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
?,SF
선생님__000001,NNG
이,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
여러분,NP
에게,JKB
반말__000001,NNG
로,JKB
하__010303,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
한국어,NNP
를,JKO
열심히,MAG
공부하,VV
여서,EC
고맙__010000,VA
었,EP
어,EF
.,SF
그리고,MAJ
앞__000004,NNG
으로,JKB
도,JX
열심히,MAG
공부하,VV
여,EF
.,SF
나__03,NP
는,JX
너__01,NP
를,JKO
믿__000102,VV
어,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
면,EC
되__010401,VV
어요,EF
.,SF
여러분,NP
도,JX
친구__020001,NNG
와,JKB
같이,MAG
반말__000001,NNG
로,JKB
이야기하__000101,VV
여,EC
보__01,VX
세요,EF
.,SF
감사하__050000,VV
ㅂ니다,EF
.,SF
