0,1
ㄴ,ETM
다문화,NNG
교육,NNG
이,JKS
필요하,VA
ㅂ니다,EF
.,SF
다__09,XPN
문화__010001,NNG
교육,NNG
의,JKG
필요성,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
인식__000001,NNG
은,JX
이__05,MM
토론자,NNG
뿐,JX
만,JX
아니,VCN
라,EC
다른,MM
토론자,NNG
의,JKG
주장__030001,NNG
에서,JKB
도,JX
확인하__000001,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
체계적,NNG
이,VCP
ㄴ,ETM
다문화,NNG
교육,NNG
이란,JX
무엇,NP
이,VCP
ㅂ니까,EF
?,SF
체계적,NNG
이,VCP
ㄴ,ETM
다문화,NNG
교육,NNG
의,JKG
구체적__000002,NNG
이,VCP
ㄴ,ETM
모습__010002,NNG
은,JX
토론자,NNG
들__09,XSN
의,JKG
의견__010000,NNG
에,JKB
제시되__000001,VV
어,EC
있__01,VX
습니다,EF
.,SF
우선__02,MAG
이__05,MM
교육,NNG
은,JX
학생__000002,NNG
뿐,JX
만,JX
아니,VCN
라,EC
일반인__000001,NNG
.,SF
즉__01,MAG
",",SP
전__07,MM
국민,NNG
을,JKO
대상__110001,NNG
으로,JKB
하__010101,VV
ㅂ니다,EF
.,SF
그리고,MAJ
이__05,NP
들__09,XSN
에게,JKB
다문화,NNG
",",SP
다문화,NNG
사회__070003,NNG
",",SP
다문화,NNG
가정__060002,NNG
에,JKB
대하__020003,VV
여,EC
알리__000101,VV
어,EC
주__01,VX
는,ETM
교육,NNG
이,VCP
ㅂ니다,EF
.,SF
정리하__000101,VV
면,EC
전__07,MM
국민,NNG
에게,JKB
다문화,NNG
",",SP
다문화,NNG
사회__070003,NNG
",",SP
다문화,NNG
가정__060002,NNG
에,JKB
대하__020003,VV
여,EC
가르치__010101,VV
는,ETM
교육,NNG
이,VCP
ㅂ니다,EF
.,SF
이러하,VA
ㄴ,ETM
교육,NNG
은,JX
예전__010000,NNG
의,JKG
다__09,XPN
문화__010001,NNG
교육,NNG
과,JKB
는,JX
다르__010001,VA
ㄴ,ETM
모습__010002,NNG
이,VCP
ㅂ니다,EF
.,SF
예전__010000,NNG
에,JKB
는,JX
다문화,NNG
가정__060002,NNG
의,JKG
구성원,NNG
이,JKS
한국__05,NNP
사회__070003,NNG
에,JKB
적응하__020001,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
도록,EC
돕__000101,VV
는,ETM
교육,NNG
이,VCP
었,EP
습니다,EF
.,SF
그러나,MAJ
여기__01,NP
서,JKB
말하__000102,VV
는,ETM
교육,NNG
은,JX
전__07,MM
국민,NNG
에게,JKB
다문화,NNG
에,JKB
대하__020003,VV
여,EC
알리__000101,VV
어,EC
주__01,VX
는,ETM
교육,NNG
이,VCP
ㅂ니다,EF
.,SF
다문화,NNG
가정__060002,NNG
의,JKG
자녀__010000,NNG
들__09,XSN
을,JKO
대상__110001,NNG
으로,JKB
하__010101,VV
ㄴ,ETM
대안__030000,NNG
학교,NNG
는,JX
무엇,NP
이,JKS
문제__060003,NNG
이,VCP
ㅂ니까,EF
?,SF
이__05,MM
질문__000001,NNG
에,JKB
답__030002,NNG
을,JKO
하__010101,VV
기,ETN
위하__010003,VV
여서,EC
는,JX
대안__030000,NNG
학교,NNG
가,JKS
무엇,NP
이,VCP
ㄴ지,EC
이해하__020101,VV
ㄹ,ETM
필요,NNG
가,JKS
있__010302,VA
습니다,EF
.,SF
대안__030000,NNG
학교,NNG
란,JX
?,SF
국가__010000,NNG
의,JKG
교육,NNG
체제__020002,NNG
안__010001,NNG
에서,JKB
운영되__000001,VV
는,ETM
그런__01,MM
학교,NNG
가,JKC
아니,VCN
ㄴ,ETM
특정하,VA
ㄴ,ETM
목적__030001,NNG
을,JKO
위하__010001,VV
여,EC
자율적,NNG
으로,JKB
운영되__000001,VV
는,ETM
학교,NNG
를,JKO
말하__000102,VV
ㅂ니다,EF
.,SF
즉__01,MAG
",",SP
다문화,NNG
가정__060002,NNG
의,JKG
자녀__010000,NNG
들__09,XSN
을,JKO
대상__110001,NNG
으로,JKB
하__010101,VV
ㄴ,ETM
대안__030000,NNG
학교,NNG
란,JX
다문화,NNG
가정__060002,NNG
의,JKG
자녀__010000,NNG
들__09,XSN
을,JKO
대상__110001,NNG
으로,JKB
그__01,NP
들__09,XSN
에게,JKB
필요하,VA
ㄴ,ETM
교육,NNG
을,JKO
하__010101,VV
는,ETM
특별하,VA
ㄴ,ETM
학교,NNG
이,VCP
라고,EC
보__010300,VV
시,EP
면,EC
되__010401,VV
ㅂ니다,EF
.,SF
다문화,NNG
가정__060002,NNG
의,JKG
자녀__010000,NNG
들__09,XSN
을,JKO
대상__110001,NNG
으로,JKB
대안__030000,NNG
학교,NNG
를,JKO
운영하__000001,VV
면,EC
어떤,MM
문제__060002,NNG
가,JKS
생기__000103,VV
ㄹ까,EC
요,JX
?,SF
다문화,NNG
가정__060002,NNG
의,JKG
자녀__010000,NNG
들__09,XSN
과,JC
일반__020002,NNG
학생__000002,NNG
을,JKO
나누__000302,VV
어,EC
교육하,VV
다,EC
보__01,VX
면,EC
이__05,NP
들__09,XSN
이,JKS
서로__01,MAG
만나__000102,VV
ㄹ,ETM
기회__030001,NNG
가,JKS
없__010102,VA
어,EC
서로__010000,NNG
를,JKO
이해하__020102,VV
는,ETM
데__01,NNB
걸림돌__000002,NNG
이,JKC
되__010401,VV
ㄹ,ETM
것__01,NNB
이,VCP
라고,EC
보__010300,VV
고,EC
있__01,VX
습니다,EF
.,SF
여기__01,NP
서,JKB
걸림돌__000002,NNG
이,JKC
되__010401,VV
다란,EF
?,SF
어떤,MM
일__010003,NNG
이,JKS
이루어지__000101,VV
는,ETM
데__01,NNB
에,JKB
방해__010000,NNG
가,JKC
되__010401,VV
다,EF
.,SF
어떤,MM
일__010003,NNG
이,JKS
잘__02,MAG
이루어지__000101,VV
지,EC
못하,VX
게,EC
하__01,VX
다,EF
.,SF
이,VCP
라는,ETM
뜻__000002,NNG
을,JKO
나타내__000102,VV
는,ETM
표현__000001,NNG
이,VCP
ㅂ니다,EF
.,SF
따라서,MAJ
다문화,NNG
가정__060002,NNG
의,JKG
자녀__010000,NNG
들__09,XSN
과,JC
일반__020002,NNG
학생__000002,NNG
이,JKS
서로__010000,NNG
를,JKO
이해하__020102,VV
지,EC
못하,VX
게,EC
되__010401,VV
는,ETM
문제__060003,NNG
가,JKS
생기__000103,VV
게,EC
되__010401,VV
ㄹ,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
오늘__000101,NNG
토론__010000,NNG
의,JKG
주제__040001,NNG
는,JX
다문화,NNG
가정__060002,NNG
지원__020000,NNG
정책__020000,NNG
의,JKG
문제__060002,NNG
와,JC
해결__020001,NNG
방안__010000,NNG
이,VCP
었,EP
습니다,EF
.,SF
다음__010004,NNG
은,JX
토론__010000,NNG
내용__020003,NNG
을,JKO
요약하__020000,VV
ㄴ,ETM
글__000001,NNG
이,VCP
ㅂ니다,EF
.,SF
한국__05,NNP
의,JKG
다문화,NNG
가정__060002,NNG
지원__020000,NNG
정책__020000,NNG
의,JKG
문제__060002,NNG
는,JX
무엇,NP
이,VCP
ㅂ니까,EF
?,SF
한국__05,NNP
의,JKG
다문화,NNG
가정__060002,NNG
지원__020000,NNG
정책__020000,NNG
의,JKG
문제__060002,NNG
는,JX
다문화,NNG
가정__060002,NNG
의,JKG
대하__020003,VV
ㄴ,ETM
개념__000001,NNG
이,JKS
불분명하,VA
고,EC
부처__040000,NNG
간__10,NNB
의,JKG
협업__000001,NNG
이,JKS
원활히,MAG
이루어지__000101,VV
지,EC
않,VX
는,ETM
데__01,NNB
있__010302,VA
습니다,EF
.,SF
그래서,MAJ
중복__050000,NNG
지원__020000,NNG
되,XSV
는,ETM
경우__030002,NNG
도,JX
있__010302,VA
고,EC
",",SP
지원__020000,NNG
에서,JKB
소외되,VV
는,ETM
경우__030002,NNG
도,JX
발생하__000001,VV
ㅂ니다,EF
.,SF
이__05,MM
문제__060002,NNG
는,JX
어떻,VA
게,EC
해결하,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
을까,EC
요,JX
?,SF
우선__02,MAG
무엇,NP
이,JKS
명확하,VA
여,EC
지__04,VX
어야,EC
하__01,VX
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
다문화,NNG
가정__060002,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
개념__000001,NNG
이,JKS
명확하,VA
여,EC
지__04,VX
어야,EC
하__01,VX
ㅂ니다,EF
.,SF
그리고,MAJ
무엇,NP
이,JKS
원활하__000002,VA
게,EC
이루어지__000101,VV
어야,EC
하__01,VX
ㅂ니까,EF
?,SF
네__03,IC
",",SP
부처__040000,NNG
간__10,NNB
의,JKG
협업__000001,NNG
이,JKS
원활하__000002,VA
게,EC
이루어지__000101,VV
어야,EC
하__01,VX
ㅂ니다,EF
.,SF
마지막,NNG
으로,JKB
다문화,NNG
가정__060002,NNG
을,JKO
체계적,NNG
으로,JKB
지원하__010000,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
인프라,NNG
를,JKO
어떻,VA
게,EC
하__010900,VV
ㄹ,ETM
필요,NNG
가,JKS
있__010302,VA
을까,EC
요,JX
?,SF
인프라,NNG
를,JKO
만들__000101,VV
는,ETM
것__01,NNB
을,JKO
무엇,NP
이,VCP
라고,EC
하__010701,VV
였,EP
는지,EC
기억하__020000,VV
시,EP
ㅂ니까,EF
?,SF
네__03,IC
",",SP
인프라,NNG
를,JKO
구축하__010002,VV
다,EF
.,SF
이,VCP
ㅂ니다,EF
.,SF
따라서,MAJ
여기__01,NP
에,JKB
들어가__010101,VV
ㄹ,ETM
말__010003,NNG
은,JX
구축하__010002,VV
ㄹ,ETM
이,VCP
ㅂ니다,EF
.,SF
또,MAG
다른,MM
문제__060002,NNG
는,JX
무엇,NP
이,VCP
ㄹ까,EC
요,JX
?,SF
다문화,NNG
가정__060002,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
무엇,NP
을,JKO
들__040201,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
을까,EC
요,JX
?,SF
네__03,IC
",",SP
다문화,NNG
가정__060002,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
부정적__000001,NNG
이,VCP
ㄴ,ETM
인식__000001,NNG
을,JKO
들__040201,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
최근__000001,NNG
다문화,NNG
가정__060002,NNG
과,JC
이__05,NP
에,JKB
대하__020003,VV
ㄴ,ETM
지원__020000,NNG
정책__020000,NNG
이,JKS
증가하__010000,VV
면서,EC
이__05,NP
를,JKO
부정적__000002,NNG
으로,JKB
보__010101,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
늘어나__000001,VV
고,EC
있__01,VX
습니다,EF
.,SF
이__05,NP
는,JX
다문화,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
인식__000001,NNG
부족__010000,NNG
때문,NNB
에,JKB
생기__000101,VV
ㄴ,ETM
문제__060002,NNG
이,VCP
ㅁ,ETN
으로,JKB
이__05,NP
를,JKO
해결하,VV
기,ETN
위하__010003,VV
여서,EC
는,JX
무엇,NP
을,JKO
시행하__010001,VV
여야,EC
하__01,VX
ㄹ까,EC
요,JX
?,SF
누구,NP
를,JKO
대상__110001,NNG
으로,JKB
?,SF
네__03,IC
",",SP
전__07,MM
국민,NNG
을,JKO
대상__110001,NNG
으로,JKB
하__010101,VV
ㄴ,ETM
무엇,NP
을,JKO
시행하__010001,VV
여야,EC
하__01,VX
ㅂ니다,EF
.,SF
여기__01,NP
에,JKB
들어가__010101,VV
ㄹ,ETM
말__010003,NNG
은,JX
무엇,NP
이,VCP
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
체계적,NNG
이,VCP
ㄴ,ETM
다문화,NNG
교육,NNG
이,VCP
ㅂ니다,EF
.,SF
정리하__000101,VV
면,EC
다문화,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
부정적__000001,NNG
이,VCP
ㄴ,ETM
인식__000001,NNG
을,JKO
바꾸__000301,VV
기,ETN
위하__010003,VV
여,EC
전__07,MM
국민,NNG
을,JKO
대상__110001,NNG
으로,JKB
하__010101,VV
ㄴ,ETM
체계적,NNG
이,VCP
ㄴ,ETM
다문화,NNG
교육,NNG
을,JKO
시행하__010001,VV
여야,EC
하__01,VX
ㅂ니다,EF
.,SF
오늘__000101,NNG
우리__03,NP
는,JX
다문화,NNG
가정__060002,NNG
지원__020000,NNG
정책__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
토론__010000,NNG
을,JKO
공부하,VV
였,EP
습니다,EF
.,SF
한국__05,NNP
내__09,NNB
다문화,NNG
가정__060002,NNG
의,JKG
비율__020000,NNG
이,JKS
증가하__010000,VV
면서,EC
다문화,NNG
가정__060002,NNG
과,JC
그__01,NP
들__09,XSN
에,JKB
대하__020003,VV
ㄴ,ETM
지원__020000,NNG
정책__020000,NNG
에,JKB
대하__020003,VV
여서,EC
도,JX
관심__010000,NNG
이,JKS
증가하__010000,VV
고,EC
있__01,VX
습니다,EF
.,SF
이__05,MM
과정__030000,NNG
에서,JKB
시행착오,NNG
도,JX
겪__000001,VV
고,EC
있__01,VX
고,EC
",",SP
문제점,NNG
도,JX
나타나__000101,VV
고,EC
있__01,VX
습니다,EF
.,SF
여러분,NP
의,JKG
나라__010001,NNG
는,JX
어떻,VA
습니까,EF
?,SF
어떤,MM
문제__060002,NNG
가,JKS
있__010302,VA
고,EC
",",SP
어떻,VA
게,EC
해결하,VV
면,EC
좋__010201,VA
을까,EC
요,JX
?,SF
이__05,NP
에,JKB
대하__020003,VV
여,EC
한__01,MM
번__04,NNB
생각하__000101,VV
여,EC
보__01,VX
시,EP
기,ETN
바라__010001,VV
ㅂ니다,EF
.,SF
오늘__000101,NNG
의,JKG
표현__000001,NNG
에서,JKB
는,JX
토론__010000,NNG
을,JKO
하__010101,VV
ㄹ,ETM
때__010001,NNG
필요하,VA
ㄴ,ETM
표현__000001,NNG
에,JKB
대하__020003,VV
여,EC
공부하,VV
ㄹ,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
토론__010000,NNG
을,JKO
하__010101,VV
ㄹ,ETM
때__010001,NNG
나__03,NP
의,JKG
주장__030001,NNG
은,JX
어떻,VA
게,EC
표현하,VV
는지,EC
",",SP
나__03,NP
의,JKG
주장__030001,NNG
과,JKB
다르__010001,VA
ㄴ,ETM
사람__000001,NNG
의,JKG
주장__030001,NNG
이,JKS
같__000202,VA
은,ETM
때__010001,NNG
는,JX
어떻,VA
게,EC
표현하,VV
는지,EC
",",SP
나__03,NP
의,JKG
주장__030001,NNG
과,JKB
다르__010001,VA
ㄴ,ETM
사람__000001,NNG
의,JKG
주장__030001,NNG
이,JKS
다르__010001,VA
ㄹ,ETM
때__010001,NNG
는,JX
어떻,VA
게,EC
표현하,VV
는지,EC
등__05,NNB
에,JKB
대하__020003,VV
여,EC
공부하,VV
여,EC
보__01,VX
시,EP
기,ETN
바라__010001,VV
ㅂ니다,EF
.,SF
그럼__01,MAJ
오늘__000101,NNG
수업__040001,NNG
을,JKO
마치__020001,VV
겠,EP
습니다,EF
.,SF
안녕히,MAG
계시__000100,VV
ㅂ시오,EF
.,SF
