0,1
이곳,NP
에서,JKB
누구,NP
나,JX
쉽__000001,VA
고,EC
다양하__010000,VA
게,EC
예술__000001,NNG
과,JC
문화__010001,NNG
를,JKO
접하__010101,VV
고,EC
이것,NP
으로,JKB
소통하__000002,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
도록,EC
만들__000101,VV
ㄴ,ETM
공간__050002,NNG
이,VCP
ㅂ니다,EF
.,SF
그리고,MAJ
3,SN
차원__010001,NNG
건물__030000,NNG
이란,JX
?,SF
화면__050002,NNG
에서,JKB
보__010101,VV
시,EP
는,ETM
것__01,NNB
처럼,JKB
일반적__000002,NNG
이,VCP
ㄴ,ETM
건물__030000,NNG
과,JKB
는,JX
달리__01,MAG
형태__000001,NNG
가,JKS
정하__030100,VV
여,EC
지__04,VX
지,EC
않,VX
고,EC
곡선__020001,NNG
으로,JKB
마치__03,MAG
물__010001,NNG
흐르__010201,VV
듯이,EC
연결되__000001,VV
ㄴ,ETM
모습__010002,NNG
을,JKO
표현하,VV
ㄴ,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
마지막,NNG
역__140001,NNG
은,JX
홍대입구역,NNP
이,VCP
ㅂ니다,EF
.,SF
이__05,MM
역__140001,NNG
에서,JKB
는,JX
무엇,NP
을,JKO
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니까,EF
?,SF
네__03,IC
",",SP
홍대,NNP
거리__010001,NNG
를,JKO
만나__000102,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
이__05,MM
거리__010001,NNG
는,JX
세계__020001,NNG
젊은이__000001,NNG
들__09,XSN
에게,JKB
가장__01,MAG
인기__010001,NNG
있__010302,VA
는,ETM
지역__030001,NNG
의,JKG
하나__000203,NNG
로,JKB
주말__020000,NNG
이,VCP
면,EC
벼룩시장,NNG
이,JKS
열리__020101,VV
는,ETM
곳__010001,NNG
이,VCP
ㅂ니다,EF
.,SF
오늘__000101,NNG
우리__03,NP
는,JX
지하철,NNG
을,JKO
타__020100,VV
고,EC
서울__01,NNP
의,JKG
여러,MM
곳__010001,NNG
을,JKO
가__010101,VV
아,EC
보__01,VX
았,EP
습니다,EF
.,SF
다음__010004,NNG
은,JX
오늘,MAG
보__010101,VV
ㄴ,ETM
영상__010003,NNG
의,JKG
내용__020003,NNG
을,JKO
정리하__000101,VV
ㄴ,ETM
글__000001,NNG
이,VCP
ㅂ니다,EF
.,SF
오늘__000101,NNG
배우__010001,VV
ㄴ,ETM
내용__020003,NNG
을,JKO
함께,MAG
정리하__000101,VV
여,EC
보__01,VX
겠,EP
습니다,EF
.,SF
서울__01,NNP
에서,JKB
는,JX
무엇,NP
을,JKO
이용하__010001,VV
여,EC
여러,MM
관광지,NNG
를,JKO
두르__000101,VV
어,EC
보__01,VX
ㄹ,ETM
수__02,NNB
있__010305,VA
었,EP
을까,EC
요,JX
?,SF
네__03,IC
",",SP
지하철,NNG
을,JKO
이용하__010001,VV
여,EC
여러,MM
관광지,NNG
를,JKO
두르__000101,VV
어,EC
보__01,VX
ㄹ,ETM
수__02,NNB
있__010305,VA
었,EP
습니다,EF
.,SF
서울__01,NNP
은,JX
다른,MM
도시__030000,NNG
에,JKB
비하__000002,VV
여,EC
어떤,MM
점__100005,NNG
에서,JKB
특이하__000001,VA
ㄹ까,EC
요,JX
?,SF
지하철역,NNG
과,JC
관광지,NNG
가,JKS
어떻,VA
게,EC
되__010401,VV
어,EC
있__01,VX
기에,EC
특이하__000001,VA
다,EC
말하__000102,VV
ㄹ까,EC
요,JX
?,SF
어떤,MM
점__100005,NNG
에서,JKB
차이,NNG
가,JKS
있__010302,VA
었,EP
나,EC
요,JX
?,SF
네__03,IC
",",SP
그렇__000001,VA
습니다,EF
.,SF
지하철역,NNG
과,JC
관광지,NNG
가,JKS
바로__02,MAG
연결되__000001,VV
어,EC
있__01,VX
다는,ETM
점__100005,NNG
이,JKS
특이__010001,NNG
하,XSV
ㅂ니다,EF
.,SF
광화문역,NNP
",",SP
경복궁역,NNP
",",SP
종로__03,NNP
3,SN
가역__010000,NNG
",",SP
시청역,NNP
에서,JKB
는,JX
무엇,NP
을,JKO
경험하,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
고,EC
",",SP
이태원역,NNP
",",SP
신사역,NNP
",",SP
동대문,NNP
역사__040001,NNG
문화__010001,NNG
공원__030000,NNG
역__140001,NNG
",",SP
홍대입구역,NNP
에서,JKB
는,JX
무엇,NP
을,JKO
경험하,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
었,EP
을까,EC
요,JX
?,SF
우선__02,MAG
광화문역,NNP
",",SP
경복궁역,NNP
",",SP
종로__03,NNP
3,SN
가역__010000,NNG
",",SP
시청역,NNP
에서,JKB
는,JX
역사적__000001,NNG
이,VCP
ㄴ,ETM
문화__010001,NNG
를,JKO
경험하,VV
여,EC
보__01,VX
ㄹ,ETM
수__02,NNB
있__010305,VA
었,EP
습니다,EF
.,SF
그리고,MAJ
이태원역,NNP
",",SP
신사역,NNP
",",SP
동대문,NNP
역사__040001,NNG
문화__010001,NNG
공원__030000,NNG
역__140001,NNG
",",SP
홍대입구역,NNP
에서,JKB
는,JX
현대적,NNG
이,VCP
ㄴ,ETM
젊은이__000001,NNG
들__09,XSN
의,JKG
문화__010001,NNG
를,JKO
경험하,VV
여,EC
보__01,VX
ㄹ,ETM
수__02,NNB
있__010305,VA
었,EP
습니다,EF
.,SF
이__05,NP
처럼,JKB
서울__01,NNP
은,JX
과거__030001,NNG
와,JC
현재__020001,NNG
의,JKG
문화__010001,NNG
가,JKS
함께,MAG
있__010302,VA
는,ETM
곳__010001,NNG
이,VCP
ㅂ니다,EF
.,SF
이것,NP
을,JKO
어떻,VA
게,EC
표현하,VV
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
서울__01,NNP
은,JX
과거__030001,NNG
와,JC
현재__020001,NNG
가,JKS
공존하__000001,VV
여,EC
있__01,VX
는,ETM
도시__030000,NNG
이,VCP
ㅂ니다,EF
.,SF
오늘__000101,NNG
은,JX
지하철,NNG
을,JKO
타__020100,VV
고,EC
서울__01,NNP
곳곳,NNG
을,JKO
여행__020000,NNG
하__010101,VV
여,EC
보__01,VX
았,EP
습니다,EF
.,SF
여러분,NP
어떻,VA
시,EP
었,EP
습니까,EF
?,SF
서울__01,NNP
이,JKS
매력적,NNG
이,VCP
ㄴ,ETM
도시__030000,NNG
이,VCP
라는,ETM
생각__010006,NNG
이,JKS
들__010505,VV
시,EP
ㅂ니까,EF
?,SF
혹시__01,MAG
",",SP
여기__01,NP
소개되__000003,VV
ㄴ,ETM
장소__050000,NNG
이외__010000,NNG
에,JKB
또,MAG
다른,MM
서울__01,NNP
의,JKG
명소__010000,NNG
를,JKO
알__000101,VV
고,EC
계시__000100,VV
ㅂ니까,EF
?,SF
그__01,MM
곳__010001,NNG
을,JKO
좋아하__000101,VV
는,ETM
이유__040001,NNG
는,JX
무엇,NP
이,VCP
ㅂ니까,EF
?,SF
친구__020001,NNG
들__09,XSN
과,JC
자신__010001,NNG
의,JKG
좋아하__000101,VV
는,ETM
서울__01,NNP
의,JKG
명소__010000,NNG
에,JKB
대하__020003,VV
여,EC
이야기__000001,NNG
하__010101,VV
여,EC
보__01,VX
시,EP
기,ETN
바라__010001,VV
ㅂ니다,EF
.,SF
그리고,MAJ
여러분,NP
의,JKG
나라__010001,NNG
에,JKB
도,JX
여러,MM
명소__010000,NNG
가,JKS
있__010302,VA
을,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
여러분,NP
들__09,XSN
은,JX
그__01,MM
곳__010001,NNG
을,JKO
한국인,NNG
에게,JKB
어떻,VA
게,EC
소개하__010002,VV
면,EC
좋__010201,VA
을까,EC
요,JX
?,SF
여러분,NP
이,JKS
덧__010000,NNG
붙이__000101,VV
어,EC
배우__010001,VV
ㄹ,ETM
오늘__000101,NNG
의,JKG
표현__000001,NNG
에서,JKB
장소__050000,NNG
를,JKO
소개하__010002,VV
ㄹ,ETM
때__010001,NNG
사용되__000001,VV
는,ETM
여러,MM
표현__000001,NNG
을,JKO
배우__010002,VV
어,EC
보__01,VX
ㅂ시다,EF
.,SF
그리고,MAJ
한국어,NNP
로,JKB
그__01,MM
곳__010001,NNG
을,JKO
한__01,MM
번__04,NNB
소개하__010002,VV
여,EC
보__01,VX
시,EP
기,ETN
바라__010001,VV
ㅂ니다,EF
.,SF
그럼__01,MAJ
오늘__000101,NNG
수업__040001,NNG
을,JKO
마치__020001,VV
겠,EP
습니다,EF
.,SF
