0,1
이,VCP
에요,EF
.,SF
그래서,MAJ
여기__01,NP
에서,JKB
큰소리__010001,NNG
로,JKB
말하__000102,VV
면,EC
다른,MM
사람__000007,NNG
이,JKS
불편하__010201,VA
ㄹ,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
이렇,VA
게,EC
생각하__000101,VV
여요,EF
.,SF
다른,MM
사람__000007,NNG
이,JKS
불편하__010201,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
다른,MM
곳__010001,NNG
으로,JKB
가__010101,VV
아요,EF
.,SF
여기__01,NP
에서,JKB
다른,MM
곳__010001,NNG
으로,JKB
가요__020001,NNG
는,JX
듣__010201,VV
는,ETM
사람__000001,NNG
에게,JKB
어떤,MM
행동__000001,NNG
을,JKO
요구하__000001,VV
는,ETM
표현__000001,NNG
이,VCP
에요,EF
.,SF
그런데,MAJ
동사__090000,NNG
에,JKB
도,JX
다음__010005,NNG
처럼,JKB
추측__000001,NNG
의,JKG
표현__000001,NNG
을,JKO
사용하__030001,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
.,SF
예__080001,NNG
를,JKO
들__040201,VV
어,EC
",",SP
오늘__000101,NNG
오후__020002,NNG
에,JKB
비__010000,NNG
가,JKS
오__010501,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
우산__010000,NNG
을,JKO
가져가__000001,VV
세요,EF
.,SF
이__05,MM
표현__000001,NNG
은,JX
비__010000,NNG
가,JKS
오__010501,VV
ㄹ,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
이,VCP
라고,EC
추측하__000001,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
그래서,MAJ
비__010000,NNG
가,JKS
오__010501,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
우산__010000,NNG
을,JKO
가져가__000001,VV
세요,EF
.,SF
이렇,VA
게,EC
사용하__030001,VV
여요,EF
.,SF
을,JKO
터__02,NNB
이,VCP
니까,EC
는,ETM
먹__020101,VV
다,EC
",",SP
좋__010201,VA
다,EC
처럼,JKB
동사__090000,NNG
나,JC
형용사,NNG
의,JKG
어간__040000,NNG
에,JKB
받침__000001,NNG
이,JKS
있__010302,VA
으면,EC
‘,SS
먹__020101,VV
을,ETM
터__02,NNB
이,VCP
니까,EC
좋__010201,VA
을,ETM
터__02,NNB
이,VCP
니까,EF
’,SS
가,JKS
이렇,VA
게,EC
사용하__030001,VV
고,EC
마시__000001,VV
다,EC
",",SP
예쁘__000001,VA
다,EC
처럼,JKB
동사__090000,NNG
나,JC
형용사,NNG
의,JKG
어간__040000,NNG
에,JKB
받침__000001,NNG
이,JKS
없__010103,VA
으면,EC
‘,SS
마시__000001,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
",",SP
예쁘__000001,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EF
’,SS
이렇,VA
게,EC
사용하__030001,VV
여요,EF
.,SF
연습하__030000,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
알맞,VA
게,EC
연결하__010001,VV
고,EC
쓰__010101,VV
어,EC
보__01,VX
세요,EF
.,SF
제__01,NP
가,JKS
케이크,NNG
를,JKO
사__000100,VV
아요,EC
이것,NP
과,JKB
어울리__000201,VV
는,ETM
것__01,NNB
은,JX
어떤,MM
것__01,NNB
이,VCP
ㄹ까,EC
요,JX
?,SF
네__03,IC
",",SP
제__01,NP
가,JKS
케이크,NNG
를,JKO
사__000100,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
히__88,NNG
에,JKB
ㄴ,JX
씨__07,NNB
는,JX
음료수,NNG
를,JKO
준비하,VV
여,EC
주__01,VX
세요,EF
.,SF
가장__01,MAG
잘__02,MAG
어울리__000300,VV
는,ETM
표현__000001,NNG
이,VCP
네,EC
요,JX
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
그럼__01,MAJ
1,SN
번__04,NNB
부터,JX
여러분,NP
이,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
미하일,NNP
씨__07,NNB
가,JKS
1,SN
번__04,NNB
을,JKO
알맞,VA
게,EC
연결하__010001,VV
고,EC
문장__020003,NNG
을,JKO
만들__000101,VV
어,EC
보__01,VX
세요,EF
.,SF
제__01,NP
가,JKS
빨래__000001,NNG
를,JKO
하__010101,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
민수__99,NNP
씨__07,NNB
는,JX
설거지__000001,NNG
를,JKO
하__010101,VV
여,EC
주__01,VX
세요,EF
.,SF
네__03,IC
",",SP
제__01,NP
가,JKS
빨래__000001,NNG
를,JKO
하__010101,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
민수__99,NNP
씨__07,NNB
는,JX
설거지__000001,NNG
를,JKO
하__010101,VV
여,EC
주__01,VX
세요,EF
.,SF
빨래하,VV
다,EC
설거지__000001,NNG
를,JKO
하__010101,VV
다,EC
연결하__010001,VV
여요,EF
.,SF
하__010101,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
연결하__010001,VV
여요,EF
.,SF
잘하__000102,VV
였,EP
습니다,EF
.,SF
2,SN
번__04,NNB
은,JX
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
오늘__000101,NNG
저녁__000001,NNG
7,SN
시__10,NNB
까지,JX
가__010101,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
같이,MAG
저녁__000002,NNG
먹__020101,VV
어요,EF
.,SF
네__03,IC
",",SP
오늘__000101,NNG
저녁__000001,NNG
7,SN
시__10,NNB
까지,JX
가__010101,VV
아요,EF
.,SF
같이,MAG
저녁__000002,NNG
먹__020101,VV
어요,EF
.,SF
연결하__010001,VV
였,EP
어요,EF
.,SF
제__01,NP
가,JKS
7,SN
시__10,NNB
까지,JX
가__010101,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
같이,MAG
저녁__000002,NNG
먹__020101,VV
어요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
여요,EF
.,SF
3,SN
번__04,NNB
을,JKO
하__010101,VV
여,EC
보__01,VX
ㄹ게,EC
요,JX
.,SF
3,SN
번__04,NNB
은,JX
미하일,NNP
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
오늘,MAG
일__010001,NNG
이,JKS
늦__000202,VA
게,EC
끝나__000001,VV
아서,EC
늦__000202,VA
게,EC
전화하__020000,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
꼭__03,MAG
전화__070001,NNG
를,JKO
받__010103,VV
아,EC
주__01,VX
세요,EF
.,SF
오늘,MAG
일__010001,NNG
이,JKS
늦__000202,VA
게,EC
끝나__000001,VV
아서,EC
늦__000202,VA
게,EC
전화하__020000,VV
여요,EF
.,SF
꼭__03,MAG
받__010101,VV
아,EC
주__01,VX
세요,EF
.,SF
이것,NP
ㄹ,JKO
연결하__010001,VV
였,EP
어요,EF
.,SF
그래서,MAJ
오늘__000101,NNG
일__010001,NNG
이__05,NP
늦__000202,VA
게,EC
끝나__000001,VV
아서,EC
전화하__020000,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
전화__070001,NNG
를,JKO
꼭__03,MAG
받__010101,VV
아,EC
주__01,VX
세요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
였,EP
습니다,EF
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
연습__030000,NNG
2,SN
번__04,NNB
을,JKO
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
처럼,JKB
뒤__010002,NNG
문장__020003,NNG
에,JKB
어울리__000300,VV
는,ETM
앞__000001,NNG
문장__020003,NNG
을,JKO
만들__000101,VV
어,EC
보__01,VX
세요,EF
.,SF
보__010101,VV
기르__000001,VV
ㄹ,ETM
먼저,MAG
보__010101,VV
세요,EF
.,SF
이__05,MM
보__010101,VV
기,ETN
에,JKB
잘__02,MAG
보__010101,VV
시,EP
면,EC
시장__040001,NNG
에,JKB
가__010101,VV
아,EC
보__01,VX
세요,EF
.,SF
이렇,VA
게,EC
쓰__010101,VV
어,EC
있__01,VX
어요,EF
.,SF
왜__02,MAG
시장__040001,NNG
에,JKB
가__010101,VV
아,EC
보__01,VX
세요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
ㄹ까,EC
요,JX
?,SF
아마__01,MAG
",",SP
백화점,NNG
은,JX
비싸__000001,VA
아요,EF
.,SF
그러니까,MAJ
시장__040001,NNG
에,JKB
가__010101,VV
아,EC
보__01,VX
세요,EF
.,SF
백화점,NNG
은,JX
비싸__000001,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
시장__040001,NNG
에,JKB
가__010101,VV
아,EC
보__01,VX
세요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
여요,EF
.,SF
앞__000001,NNG
문장__020003,NNG
을,JKO
여러분,NP
이,JKS
만들__000101,VV
어,EC
보__01,VX
세요,EF
.,SF
1,SN
번__04,NNB
은,JX
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
세요,EF
.,SF
내일,MAG
날씨__010000,NNG
가,JKS
춥,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
따뜻하__000001,VA
ㄴ,ETM
옷__010000,NNG
을,JKO
입__010001,VV
으세요,EF
.,SF
따뜻하__000001,VA
ㄴ,ETM
옷__010000,NNG
을,JKO
입__010001,VV
으세요,EF
.,SF
왜__02,MAG
요,JX
?,SF
내일,MAG
날씨__010000,NNG
가,JKS
춥,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
따뜻하__000001,VA
ㄴ,ETM
옷__010000,NNG
을,JKO
입__010001,VV
으세요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
였,EP
어요,EF
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
2,SN
번__04,NNB
은,JX
미하일,NNP
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
시험__030001,NNG
이,JKS
어렵__000101,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
열심히,MAG
공부하,VV
세요,EF
.,SF
네__03,IC
",",SP
열심히,MAG
공부하,VV
세요,EF
.,SF
왜__02,MAG
요,JX
?,SF
시험__030001,NNG
이,JKS
어렵__000101,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
열심히,MAG
공부하,VV
세요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
였,EP
어요,EF
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
3,SN
번__04,NNB
은,JX
로__10,XSN
바르__010200,VV
씨__07,NNB
가,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
주말__020000,NNG
에,JKB
는,JX
사람__000001,NNG
이,JKS
많,VA
을,ETM
터__02,NNB
이,VCP
니까,EC
평일__000001,NNG
에,JKB
영화__010000,NNG
를,JKO
보__010102,VV
러,EC
가__010104,VV
아요,EF
.,SF
아주__01,MAG
잘하__000103,VV
였,EP
어요,EF
.,SF
언제__01,MAG
영화__010000,NNG
를,JKO
보__010102,VV
러,EC
가__010104,VV
아요,EF
?,SF
주말__020000,NNG
에,JKB
가__010101,VV
아요,EF
.,SF
왜__02,MAG
요,JX
?,SF
시간__040001,NNG
이,JKS
있__010302,VA
을,ETM
터__02,NNB
이,VCP
니까,EC
주말__020000,NNG
에,JKB
영화__010000,NNG
를,JKO
보__010102,VV
러,EC
가__010104,VV
아요,EF
.,SF
이렇,VA
게,EC
말하__000102,VV
여요,EF
.,SF
잘하__000102,VV
였,EP
어요,EF
.,SF
오늘__000101,NNG
의,JKG
대화__060000,NNG
를,JKO
다시__01,MAG
듣__010102,VV
어,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
이__05,MM
카페,NNG
분위기__000002,NNG
가,JKS
좋__010201,VA
아요,EF
.,SF
카페,NNG
에서,JKB
일하,VV
거나,EC
공부하,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
많,VA
네,EC
요,JX
.,SF
네__03,IC
",",SP
저__03,NP
도,JX
여기__01,NP
공부하,VV
러,EC
가끔,MAG
오__010101,VV
는,ETM
곳__010001,NNG
이,VCP
에요,EF
.,SF
여기__01,NP
는,JX
공부하,VV
는,ETM
사람__000001,NNG
한테,JKB
방해__010000,NNG
가,JKC
되__010401,VV
ㄹ까,EC
보__01,VX
아,EC
큰소리__010002,NNG
로,JKB
이야기__000001,NNG
를,JKO
못하__000100,VV
겠,EP
어요,EF
.,SF
카페,NNG
가,JKS
커피__000002,NNG
마시__000001,VV
면서,EC
이야기하__000101,VV
는,ETM
곳__010001,NNG
이,VCP
ㄴ데,EC
요즘,NNG
대학생,NNG
들__09,XSN
은,JX
카페,NNG
에서,JKB
공부__010000,NNG
를,JKO
더__01,MAG
많이,MAG
하__010101,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
그런__01,MM
것__01,NNB
같__000400,VA
아요,EF
.,SF
아__02,IC
",",SP
제__01,NP
가,JKS
오늘__000101,NNG
커피__000002,NNG
살__010302,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
맛있,VA
는,ETM
것__01,NNB
들__040100,VV
세요,EF
.,SF
고맙__010000,VA
어요,EF
.,SF
그런데,MAJ
여기__01,NP
에서,JKB
발표__010000,NNG
준비,NNG
를,JKO
하__010101,VV
면,EC
다른,MM
사람__000007,NNG
들__09,XSN
이,JKS
불편하__010201,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
다른,MM
곳__010001,NNG
으로,JKB
가__010101,VV
아요,EF
.,SF
좋__010201,VA
아요,EF
.,SF
유나,NNP
씨__07,NNB
가,JKS
한국어,NNP
발표__010000,NNG
준비,NNG
를,JKO
도와주,VV
지,EC
않,VX
을까,EC
보__01,VX
아,EC
제__01,NP
가,JKS
어제__01,MAG
걱정__000001,NNG
을,JKO
많이,MAG
하__010101,VV
였,EP
어요,EF
.,SF
걱정__000001,NNG
말__030001,VV
세요,EF
.,SF
제__01,NP
가,JKS
비싸__000001,VA
ㄴ,ETM
커피__000002,NNG
를,JKO
마시__000001,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
요,JX
.,SF
농담__010000,NNG
이,VCP
에요,EF
.,SF
잘__02,MAG
듣__010101,VV
었,EP
어요,EF
?,SF
제임스__99,NNP
씨__07,NNB
는,JX
이__05,MM
카페,NNG
에,JKB
가끔,MAG
뭐,NP
하__010101,VV
러,EC
오__010801,VV
아요,EF
?,SF
공부하,VV
러,EC
오__010801,VV
아요,EF
.,SF
제임스__99,NNP
씨__07,NNB
는,JX
왜__02,MAG
이__05,MM
카페,NNG
에서,JKB
큰소리__010001,NNG
로,JKB
이야기__000001,NNG
를,JKO
못하__000100,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
?,SF
공부하,VV
는,ETM
사람__000001,NNG
한테,JKB
방해__010000,NNG
가,JKC
되__010401,VV
ㄹ까,EC
보__01,VX
아,EC
큰소리__010002,NNG
로,JKB
이야기__000001,NNG
를,JKO
못하__000100,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
유나,NNP
씨__07,NNB
와,JC
제임스__99,NNP
씨__07,NNB
는,JX
왜__02,MAG
다른,MM
곳__010001,NNG
에서,JKB
발표__010000,NNG
준비,NNG
를,JKO
하__010101,VV
러,EC
가__010104,VV
아요,EF
?,SF
여기__01,NP
에서,JKB
발표__010000,NNG
준비,NNG
를,JKO
하__010101,VV
면,EC
다른,MM
사람__000007,NNG
이,JKS
불편하__010201,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
다른,MM
곳__010001,NNG
으로,JKB
가__010101,VV
아서,EC
발표__010000,NNG
준비,NNG
를,JKO
하__010101,VV
여요,EF
.,SF
오늘__000101,NNG
배우__010001,VV
ㄴ,ETM
문법__010000,NNG
을,JKO
사용하__030001,VV
여,EC
대답하__000002,VV
여,EC
보__01,VX
세요,EF
.,SF
무슨,MM
걱정__000001,NNG
이,JKS
있__010302,VA
어요,EF
?,SF
시험__030001,NNG
을,JKO
못__04,MAG
보__010101,VV
ㄹ까,EC
보__01,VX
아,EC
걱정__000001,NNG
이,VCP
에요,EF
.,SF
7,SN
월__02,NNB
에,JKB
한국__05,NNP
에,JKB
여행__020000,NNG
가__010101,VV
려고,EC
하__01,VX
여요,EF
.,SF
무엇,NP
을,JKO
준비하,VV
면,EC
좋__010201,VA
아요,EF
?,SF
날씨__010000,NNG
가,JKS
덥__010001,VA
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
시원하__000101,VA
ㄴ,ETM
옷__010000,NNG
을,JKO
준비하,VV
세요,EF
.,SF
비__010000,NNG
가,JKS
오__010501,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
우산__010000,NNG
을,JKO
준비하,VV
세요,EF
.,SF
오늘__000101,NNG
배우__010001,VV
ㄴ,ETM
표현__000001,NNG
",",SP
문법__010000,NNG
을,JKO
사용하__030001,VV
여,EC
공공장소,NNG
에서,JKB
다른,MM
사람__000007,NNG
을,JKO
배려하__020000,VV
는,ETM
말__010003,NNG
을,JKO
하__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
?,SF
선생님__000001,NNG
이,JKS
하__010101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
식당__000002,NNG
에서,JKB
는,JX
큰소리__010002,NNG
로,JKB
떠들__010101,VV
면,EC
다른,MM
사람__000007,NNG
한테,JKB
방해__010000,NNG
가,JKC
되__010401,VV
ㄹ,ETM
터__02,NNB
이,VCP
니까,EC
조심하__020000,VV
여야,EC
하__01,VX
여요,EF
.,SF
선생님__000001,NNG
은,JX
아래층,NNG
에,JKB
방해__010000,NNG
가,JKC
되__010401,VV
ㄹ까,EC
보__01,VX
아,EC
저녁__000001,NNG
늦__000202,VA
게,EC
세탁기,NNG
를,JKO
돌리__040304,VV
지,EC
않,VX
아요,EF
.,SF
여러분,NP
도,JX
선생님__000001,NNG
처럼,JKB
말하__000102,VV
여,EC
보__01,VX
세요,EF
.,SF
감사하__050000,VV
ㅂ니다,EF
.,SF
