0,1
우__130000,NNG
를,JKO
발음하__010000,VV
면,EC
-,SO
유__89,NNG
-,SO
유__89,NNG
이렇,VA
게,EC
되__010401,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
별로__01,MAG
어렵__000101,VA
지,EC
는,JX
않,VX
습니다,EF
.,SF
자__04,IC
우리__03,NP
주은,NNP
선생님__000001,NNG
발음하__010000,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
아주__01,MAG
좋__010201,VA
아요,EF
.,SF
자__04,IC
창익,NNP
선생님__000001,NNG
.,SF
예__080001,NNG
-,SO
유__89,NNG
-,SO
유__89,NNG
이렇,VA
게,EC
발음하__010000,VV
면,EC
되__010401,VV
겠,EP
습니다,EF
.,SF
자__140001,NNG
쓰__010102,VV
는,ETM
순서__000002,NNG
뭐,NP
어렵__000106,VA
ㄹ,ETM
거__01,NNB
없__010401,VA
죠,EF
.,SF
수평__020001,NNG
으로,JKB
먼저,MAG
하__010101,VV
고,EC
요,JX
하나,NR
둘__01,NR
셋,NR
",",SP
하나,NR
둘__01,NR
셋,NR
이렇,VA
게,EC
표기하__010001,VV
면,EC
되__010401,VV
겠,EP
습니다,EF
.,SF
자__140001,NNG
그__01,MM
다음__010004,NNG
에,JKB
어렵__000106,VA
ㄴ,ETM
것__01,NNB
이,JKS
나오__000101,VV
았,EP
네,EC
요,JX
.,SF
예__080001,NNG
이,VCP
ㄴ데,EC
뭐,NP
와,JC
뭐,NP
를,JKO
결합하,VV
ㄴ,ETM
것__01,NNB
이,VCP
에요,EC
이론적__000001,NNG
으로,JKB
는,JX
-,SO
이,JKS
비슷하__020100,VA
ㄴ,ETM
반모음,NNG
과,JC
그__01,MM
다음__010004,NNG
에,JKB
그__01,MM
때__010001,NNG
구별하,VV
였,EP
던,ETM
ㅔ,NNG
-,SO
ㅔ,NNG
-,SO
학교,NNG
에,JKB
-,SO
에,JKB
있__010302,VA
죠,EC
그러니까,MAJ
입__000001,NNG
을,JKO
반__070002,NNG
만,JX
벌리__010101,VV
는,ETM
거__01,NNB
이거__01,NP
중모음__010000,NNG
혀__010001,NNG
의,JKG
위치__010001,NNG
가,JKS
입__000001,NNG
이,JKS
완전히,MAG
벌어지__010101,VV
는,ETM
것__01,NNB
이,JKC
아니,VCN
라,EC
반__070001,NNG
만,JX
벌리__010101,VV
는,ETM
거__01,NNB
그__01,MM
소리__010001,NNG
가,JKS
결합되,VV
ㄴ,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
이__05,MM
소리__010001,NNG
는,JX
뭐,NP
가,JKS
결합되,VV
ㄴ,ETM
것__01,NNB
이,VCP
냐면,EC
-,SO
이__05,NP
에,JKB
해당하__040000,VV
는,ETM
비슷하__020100,VA
ㄴ,ETM
반모음,NNG
과,JC
그__01,MM
다음__010004,NNG
에,JKB
-,SO
어,EC
-,SO
이__04,NNB
가,JKS
줄__04,NNB
은,JX
-,SO
에,JKB
-,SO
에가,NNP
줄__04,NNB
은,JX
것__01,NNB
이,VCP
죠,EF
.,SF
그래서,MAJ
이__05,MM
발음__010000,NNG
을,JKO
전체적,NNG
으로,JKB
하__010101,VV
면,EC
입__010001,VV
을,ETM
반__070001,NNG
만,JX
벌리__010101,VV
면,EC
되__010401,VV
ㄴ다,EF
.,SF
더__01,MAG
벌리__010101,VV
면,EC
그__01,MM
뒤__010002,NNG
에,JKB
나오__000101,VV
는,ETM
소리__010001,NNG
이,VCP
다,EF
.,SF
입__000001,NNG
을,JKO
반__070002,NNG
만,JX
벌리__010101,VV
어라,EC
그래서,MAJ
어떻,VA
게,EC
하__010900,VV
냐면,EC
-,SO
예__06,IC
-,SO
예__06,IC
-,SO
예__06,IC
이__05,MM
발음__010000,NNG
이,VCP
ㄴ,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
그래서,MAJ
발음__010000,NNG
기호상,NNP
으로,JKB
는,JX
-,SO
예__06,IC
어떻,VA
게,EC
되__010401,VV
냐면,EC
j,SL
에다가,JKB
-,SO
에,JKB
발음__010000,NNG
이,JKS
겹치__010102,VV
어,EC
지__030001,VV
ㄴ,ETM
것__01,NNB
이,VCP
죠,EC
겹치__010102,VV
어,EC
지__050100,VV
고,EC
입술__000001,NNG
모양__020005,NNG
보__010101,VV
시,EP
ㅂ시요,EF
.,SF
-,SO
이,JKS
-,SO
에,JKB
-,SO
에,JKB
입술__000001,NNG
이,JKS
약간,MAG
중간__010002,NNG
정도__110001,NNG
벌어지__020000,VV
ㄴ,ETM
소리__010001,NNG
이,VCP
ㅂ니다,EF
.,SF
-,SO
에,JKB
-,SO
에,JKB
아까,MAG
제__01,NP
가,JKS
구별__020000,NNG
하__010101,VV
였,EP
잖아요,EF
.,SF
-,SO
에와,NNP
-,SO
애__020000,NNG
과도하__010000,VA
게,EC
하__010101,VV
면,EC
-,SO
에와,NNP
-,SO
애__020000,NNG
발음하__010000,VV
였,EP
죠,EC
그__01,MM
중간__010001,NNG
에,JKB
해당하__040000,VV
는,ETM
것__01,NNB
.,SF
그래서,MAJ
-,SO
예__06,IC
-,SO
예__06,IC
이렇,VA
게,EC
발음__010000,NNG
이,JKS
나__010203,VV
는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
좀__02,MAG
어렵__000106,VA
습니다,EF
.,SF
괜찮__000001,VA
습니다,EF
.,SF
이거__01,NP
구별__020000,NNG
못하__000100,VV
여도,EC
되__010401,VV
ㅂ니다,EF
.,SF
한국__05,NNP
사람__000001,NNG
들__09,XSN
도,JX
구별__020000,NNG
못하__000100,VV
ㅂ니다,EF
.,SF
자__04,IC
원어민,NNG
선생님__000001,NNG
발음__010000,NNG
듣__010102,VV
어,EC
보__01,VX
도록,EC
하__01,VX
겠,EP
습니다,EF
.,SF
주은,NNP
선생님__000001,NNG
.,SF
그렇__000001,VA
지요,EF
.,SF
창익,NNP
선생님__000001,NNG
.,SF
-,SO
예절,NNG
하__010101,VV
ㄹ,ETM
때__010001,NNG
쓰__030101,VV
죠,EC
-,SO
예절,NNG
-,SO
예절,NNG
이,JKS
바르__030002,VA
다,EC
-,SO
예비__020001,NNG
신부__100000,NNG
이렇,VA
ㄹ,ETM
때__010001,NNG
쓰__030101,VV
는,ETM
-,SO
예__080003,NNG
이,VCP
ㅂ니다,EF
.,SF
자__04,IC
고통스럽,VA
죠,EF
.,SF
사실__04,MAG
한국__05,NNP
사람__000001,NNG
이,JKS
잘__02,MAG
구별__020000,NNG
못하__000100,VV
는,ETM
발음__010000,NNG
이,VCP
기,ETN
때문,NNB
이,VCP
ㅂ니다,EF
.,SF
마지막,NNG
발음__010000,NNG
이,JKS
더__01,MAG
구별__020000,NNG
을,JKO
못하__000100,VV
는데,EF
.,SF
일단__01,MAG
이거__01,NP
를,JKO
쓰__010102,VV
는,ETM
순서__000001,NNG
를,JKO
세__020001,VV
어,EC
보__01,VX
ㅂ시다,EF
.,SF
하나,NR
둘__01,NR
셋,NR
넷__01,NR
",",SP
하나,NR
둘__01,NR
셋,NR
넷__01,NR
발음__010000,NNG
은,JX
어렵__000101,VA
지만,EC
쓰__010102,VV
는,ETM
거__01,NNB
는,JX
그렇__000001,VA
게,EC
어렵__000101,VA
지,EC
않,VX
습니다,EF
.,SF
하나,NR
둘__01,NR
셋,NR
넷__01,NR
자__140001,NNG
마지막,NNG
발음__010000,NNG
이,VCP
ㅂ니다,EF
.,SF
철자__030000,NNG
도,JX
굉장히,MAG
어렵__000101,VA
고,EC
이__05,MM
철자__030000,NNG
에,JKB
맞춤법__000001,NNG
에,JKB
한국__05,NNP
사람__000001,NNG
들__09,XSN
도,JX
굉장히,MAG
많이,MAG
틀리__010001,VV
는,ETM
그러하__000001,VA
ㄴ,ETM
철자__030000,NNG
이,VCP
ㅂ니다,EF
.,SF
이론적__000001,NNG
으로,JKB
보__010101,VV
면,EC
반모음,NNG
-,SO
이__05,NP
와,JKB
비슷하__020100,VA
ㄴ,ETM
반모음,NNG
j,SL
자__140001,NNG
로,JKB
표현되,VV
ㄴ,ETM
-,SO
이,JKS
이__05,MM
반모음,NNG
에다가,JKB
뭐,NP
가,JKS
붙__000101,VV
었,EP
냐면,EC
아까,MAG
이야기하__000101,VV
였,EP
던,ETM
저모음,NNG
그러니까,MAJ
-,SO
애__020000,NNG
-,SO
애__020000,NNG
입__000001,NNG
이,JKS
크__010003,VA
게,EC
벌어지__010101,VV
는,ETM
-,SO
애기__010002,NNG
하__010101,VV
였,EP
을,ETM
때__010001,NNG
그__01,MM
발음__010000,NNG
이,JKS
두__01,MM
개__10,NNB
가,JKS
합하__000001,VV
여,EC
지__04,VX
ㄴ,ETM
소리__010002,NNG
이,VCP
죠,EF
.,SF
그래서,MAJ
이거__01,NP
를,JKO
좀__02,MAG
전__080002,NNG
에,JKB
배우__010001,VV
었,EP
던,ETM
-,SO
예__080001,NNG
와,JKB
구별__020000,NNG
을,JKO
하__010101,VV
ㄴ다,EC
그러면,MAJ
훨씬,MAG
더__01,MAG
과도하__010000,VA
게,EC
과장하__020000,VV
여서,EC
입__000001,NNG
을,JKO
많이,MAG
벌리__010102,VV
면,EC
되__010401,VV
ㅂ니다,EC
여러분,NP
들__09,XSN
.,SF
그래서,MAJ
이거__01,NP
는,JX
-,SO
이야기__000001,NNG
가,JKS
줄__000002,VV
었,EP
을,ETM
때__010001,NNG
-,SO
얘기__000002,NNG
이렇,VA
게,EC
이야기하__000101,VV
죠,EF
.,SF
-,SO
이야기__000001,NNG
가,JKS
줄__010001,NNG
은,JX
말__010003,NNG
-,SO
이야기__000001,NNG
이,VCP
라는,ETM
말__010004,NNG
이,JKS
주__010101,VV
ㄹ,ETM
으면,EC
-,SO
얘기__000002,NNG
-,SO
너__01,NP
그__01,MM
얘기__000002,NNG
듣__010101,VV
었,EP
어,EF
?,SF
이렇,VA
게,EC
발음하__010000,VV
는데,EC
그렇__000001,VA
게,EC
힘들__000102,VA
게,EC
발음하__010000,VV
는,ETM
사람__000001,NNG
없__010201,VA
죠,EF
?,SF
한국__05,NNP
사람__000002,NNG
중__04,NNB
에,JKB
그냥,MAG
그__01,MM
-,SO
얘기__000002,NNG
듣__010101,VV
었,EP
어,EF
?,SF
이렇,VA
게,EC
이야기하__000101,VV
면,EC
앞__000001,NNG
에,JKB
나오__000101,VV
ㄴ,ETM
소리__010001,NNG
와,JKB
거의__01,MAG
구별__020000,NNG
이,JKS
안되__010001,VV
는,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
알__000101,VV
겠,EP
습니까,EF
?,SF
입__000001,NNG
을,JKO
크__010003,VA
게,EC
벌리__010101,VV
고,EC
내__020303,VV
는,ETM
소리__010001,NNG
가,JKC
아니,VCN
라,EC
앞__000001,NNG
에,JKB
나오__000101,VV
ㄴ,ETM
-,SO
어,EC
-,SO
이__05,NP
에,JKB
발음__010000,NNG
은,JX
하__010101,VV
ㄴ,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
근데__01,MAJ
이거__01,NP
는,JX
그렇__000001,VA
게,EC
중요하__020000,VA
지,EC
않,VX
다,EC
왜__02,MAG
?,SF
한국__05,NNP
사람__000001,NNG
들__09,XSN
조차,JX
구별__020000,NNG
못하__000100,VV
니까,EF
.,SF
이거__01,NP
는,JX
그냥,MAG
구별__020000,NNG
못하__000100,VV
니까,EC
자꾸__01,MAG
철자__030000,NNG
가,JKS
틀리__010001,VV
는,ETM
것__01,NNB
이,VCP
에요,EF
.,SF
-,SO
이야기__000001,NNG
의,JKG
줄__010001,NNG
은,JX
말__010003,NNG
은,JX
이렇,VA
게,EC
쓰__010101,VV
어야,EC
되__010401,VV
거든,EC
요,JX
-,SO
얘기__000002,NNG
이,VCP
라고,EC
쓰__010102,VV
어야,EC
되__010401,VV
는데,EC
-,SO
예절,NNG
과,JC
다르__010001,VA
ㄴ,ETM
것__01,NNB
이,VCP
ㄴ데,EC
한국__05,NNP
사람__000001,NNG
들__09,XSN
이,JKS
굉장히,MAG
많이,MAG
틀리__010001,VV
는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
그러니까,MAJ
여러분,NP
들__09,XSN
은,JX
전혀__01,MAG
스트레스__000001,NNG
받__010103,VV
을,ETM
필요,NNG
가,JKS
없__010106,VA
는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
자__04,IC
그래서,MAJ
발음__010000,NNG
기호__010000,NNG
뿐,JX
으로,JKB
는,JX
이렇,VA
게,EC
되__010401,VV
어,EC
있__01,VX
습니다,EF
.,SF
j,SL
자__140001,NNG
에다가,JKB
e,SL
에다가,JKB
e,SL
자__140001,NNG
거꾸로,MAG
두__01,MM
개__10,NNB
붙이__000101,VV
ㄴ,ETM
것__01,NNB
기억__020001,NNG
나__010503,VV
죠,EF
?,SF
Apple,SL
하__010101,VV
ㄹ,ETM
때__010001,NNG
발음__010000,NNG
나__010403,VV
았,EP
죠,EF
.,SF
Apple,SL
하__010101,VV
ㄹ,ETM
때__010001,NNG
그__01,MM
발음__010000,NNG
나오__000101,VV
ㄴ,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
이렇,VA
게,EC
하__010900,VV
여서,EC
입__000001,NNG
이,JKS
좀__02,MAG
많이,MAG
벌어지__020000,VV
어야,EC
되__010401,VV
ㅂ니다,EF
.,SF
입__000001,NNG
이,JKS
많이,MAG
벌어지__020000,VV
어야,EC
되__010401,VV
ㅂ니다,EF
.,SF
-,SO
얘기__000002,NNG
-,SO
얘기__000002,NNG
이렇,VA
게,EC
입__000001,NNG
이,JKS
좀__02,MAG
많이,MAG
벌어지__020000,VV
어야,EC
되__010401,VV
ㅂ니다,EF
.,SF
그것,NP
ㄹ,JKO
염두__010002,NNG
에,JKB
두__010110,VV
고,EC
자__140001,NNG
저__03,NP
는,JX
궁금하__010000,VA
ㅂ니다,EF
.,SF
우리__03,NP
원어민,NNG
선생님__000001,NNG
들__09,XSN
이,JKS
얼마나,MAG
정확하__010000,VA
게,EC
이__05,MM
발음__010000,NNG
을,JKO
하__010101,VV
ㄹ지,EC
자__140001,NNG
주은,NNP
선생님__000001,NNG
한번__000101,NNG
하__010101,VV
여,EC
보__01,VX
시,EP
죠,EF
.,SF
오케이__000100,NNG
입__000001,NNG
이,JKS
상당히,MAG
벌__020001,VV
어,EC
짓__010101,VV
었,EP
어요,EF
.,SF
그러니까,MAJ
굉장히,MAG
저__04,MM
소리__010001,NNG
와,JC
발음__010000,NNG
을,JKO
잘__02,MAG
하__010101,VV
였,EP
다는,ETM
소리__010002,NNG
이,VCP
죠,EF
.,SF
창익,NNP
선생님__000001,NNG
.,SF
판단__000001,NNG
은,JX
여러분,NP
들__09,XSN
이,JKS
하__010101,VV
여,EC
주__01,VX
시,EP
ㅂ시요,EF
.,SF
알__000101,VV
시,EP
겠,EP
습니까,EF
?,SF
아주__01,MAG
발음하__010000,VV
느라고,EC
수고하__010000,VV
였,EP
습니다,EF
.,SF
자__140001,NNG
쓰__010102,VV
는,ETM
방법__000001,NNG
하나,NR
둘__01,NR
셋,NR
넷__01,NR
",",SP
하나,NR
둘__01,NR
셋,NR
넷__01,NR
그렇__000001,VA
게,EC
쓰__030101,VV
면,EC
되__010401,VV
겠,EP
습니다,EF
.,SF
자__04,IC
이제__010000,NNG
까지,JX
우리__03,NP
는,JX
무엇,NP
ㄹ,JKO
공부하,VV
였,EP
습니까,EF
?,SF
한국어,NNP
의,JKG
이중__030002,NNG
모음__020000,NNG
중__04,NNB
에,JKB
이중__030002,NNG
모음__020000,NNG
중__04,NNB
에,JKB
j,SL
로,JKB
표시되__020000,VV
는,ETM
-,SO
이,JKS
-,SO
이계의,NNP
이중__030001,NNG
모음__020000,NNG
에,JKB
대하__020003,VV
여서,EC
공부하,VV
였,EP
습니다,EF
.,SF
다른,MM
모음__020000,NNG
은,JX
정확하__010000,VA
게,EC
구별하,VV
여서,EC
발음__010000,NNG
하__010101,VV
시,EP
어야,EC
되__010401,VV
ㅂ니다,EF
.,SF
그렇지만,MAJ
마지막,NNG
두__01,MM
개__10,NNB
-,SO
예__06,IC
-,SO
얘__03,NP
는,JX
구별__020000,NNG
못하__000100,VV
여도,EC
괜찮__000001,VA
습니다,EF
.,SF
그러니까,MAJ
아__02,IC
그렇__000001,VA
구나,EC
라고,JKQ
알__000101,VV
아,EC
두__010500,VV
시,EP
면,EC
되__010401,VV
겠,EP
습니다,EF
.,SF
여기__01,NP
까지,JX
하__010101,VV
겠,EP
습니다,EF
.,SF
감사하__050000,VV
ㅂ니다,EF
.,SF
