0,1
보통,MAG
-,SO
그__01,MM
-,SO
크,NNG
이렇,VA
게,EC
발음__010000,NNG
이,VCP
ㄴ데,EC
k,SL
자__18,NNB
에,JKB
쉼표__000001,NNG
를,JKO
찍__020104,VV
었,EP
으니까,EC
-,SO
끄,NNG
-,SO
끄,NNG
여기__01,NP
긴장__000001,NNG
이,JKS
느끼__020004,VV
어,EC
지__04,VX
시,EP
어야,EC
되__010401,VV
어요,EC
여기__01,NP
이,VCP
오,EC
여기__01,NP
가,JKS
이제__01,MAG
성대__080000,NNG
가,JKS
있__010302,VA
는,ETM
부분__010000,NNG
이,VCP
ㄴ데,EC
-,SO
끄,NNG
이렇,VA
게,EC
되__010401,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
그래서,MAJ
이음__010001,NNG
은,JX
아까__000100,NNG
도,JX
이야기하__000101,VV
였,EP
지만,EC
어떻,VA
게요,EF
?,SF
혀__010001,NNG
가,JKS
좀__02,MAG
더__01,MAG
입__000001,NNG
안쪽__000001,NNG
으로,JKB
들어가__010101,VV
아요,EF
.,SF
그래서,MAJ
혀__010001,NNG
가,JKS
어디__01,NP
를,JKO
향하__000001,VV
고,EC
있__01,VX
냐면,EC
입천장,NNG
의,JKG
말랑말랑하__000001,VA
ㄴ,ETM
부분__010000,NNG
말랑말랑하__000001,VA
ㄴ,ETM
부분__010000,NNG
그래서,MAJ
이__05,MM
음__070003,NNG
은,JX
연구개,NNG
에서,JKB
발음하__010000,VV
ㄴ다,EF
.,SF
그렇__000001,VA
게,EC
이야기하__000101,VV
ㄹ,ETM
수__02,NNB
가,JKS
있__010305,VA
는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
자__04,IC
그런데,MAJ
여기__01,NP
서,JKB
한__01,MM
번__04,NNB
-,SO
그__01,MM
와,JC
-,SO
끄,NNG
의,JKG
차이,NNG
를,JKO
이야기하__000101,VV
면,EC
다르__010001,VA
ㄴ,ETM
거__01,NNB
는,JX
다__03,MAG
똑같__000001,VA
아요,EC
입__000001,NNG
의,JKG
모양__020001,NNG
이나,JC
발음__010000,NNG
나__03,NP
는,JX
위치__010001,NNG
똑같__000001,VA
습니다,EF
.,SF
-,SO
그__01,MM
와,JC
평음,NNG
-,SO
그__01,NP
와,JKB
-,SO
끄,NNG
가,JKS
똑같__000001,VA
은데,EC
차이,NNG
가,JKS
뭐,NP
이,VCP
냐,EF
?,SF
제__01,NP
가,JKS
두__01,MM
가지__04,NNB
를,JKO
이야기하__000101,VV
였,EP
죠,EF
.,SF
아까,MAG
성대__080000,NNG
의,JKG
긴장__000002,NNG
긴장__000001,NNG
을,JKO
하__010101,VV
여야,EC
-,SO
끄,NNG
발음__010000,NNG
이,JKS
나__010203,VV
는,ETM
것__01,NNB
이,VCP
고,EC
그리고,MAJ
공기__060001,NNG
가,JKS
나오__000101,VV
는,ETM
양__200001,NNG
이,JKS
-,SO
그__01,NP
에,JKB
비하__000002,VV
여서,EC
는,JX
-,SO
끌__000101,VV
는,ETM
상대적,NNG
으로,JKB
적__020000,VA
어요,EF
.,SF
거의__01,MAG
나오__000101,VV
지,EC
않,VX
는,ETM
소리__010001,NNG
이,VCP
에요,EF
.,SF
그러니까,MAJ
평음,NNG
-,SO
그__01,NP
와,JKB
-,SO
끄르__000001,VV
ㄹ,ETM
구별하,VV
는,ETM
두__01,MM
개__10,NNB
의,JKG
크__010001,VA
ㄴ,ETM
기준__030000,NNG
은,JX
조음__050001,NNG
위치__010001,NNG
와,JC
조음__050001,NNG
방법__000001,NNG
은,JX
조음__050001,NNG
위치__010001,NNG
는,JX
상관__030001,NNG
이,JKS
없__010102,VA
는데,EC
뭐,NP
가,JKS
다르__010001,VA
냐면,EC
성대__080000,NNG
의,JKG
긴장도,NNG
와,JC
그런__01,MM
다음__010004,NNG
에,JKB
공기__060001,NNG
의,JKG
양__200001,NNG
양__200001,NNG
그것,NP
이,JKS
다른,MM
것__01,NNB
이,VCP
죠,EF
.,SF
우리__03,NP
가,JKS
지나__000100,VV
ㄴ,ETM
시간__040001,NNG
에,JKB
공부__010000,NNG
하__010101,VV
였,EP
잖아요,EF
.,SF
-,SO
크,NNG
하,XSV
면,EC
어떻,VA
게,EC
되__010401,VV
ㅂ니까,EF
?,SF
-,SO
크,NNG
하,XSV
면,EC
공기__060001,NNG
의,JKG
양__200001,NNG
이,JKS
많,VA
아서,EC
우리__03,NP
입__000001,NNG
에,JKB
대__010301,VV
었,EP
던,ETM
휴지__020001,NNG
가,JKS
넘어가__010201,VV
아요,EC
넘어가__010101,VV
아,EF
.,SF
그런데,MAJ
-,SO
끄,NNG
하,XSV
면,EC
휴지__020001,NNG
가,JKS
거의__01,MAG
흔들리__000004,VV
지,EC
않,VX
는다는,ETM
여러분,NP
이,JKS
그__01,MM
점__100005,NNG
을,JKO
여러분,NP
이,JKS
머릿속,NNG
에,JKB
잘__02,MAG
기억__020001,NNG
을,JKO
하__010101,VV
여야,EC
되__010401,VV
ㅂ니다,EF
.,SF
자__04,IC
그러면,MAJ
또,MAG
우리__03,NP
원어민,NNG
의,JKG
발음__010000,NNG
을,JKO
듣__010201,VV
어,EC
보__01,VX
도록,EC
하__01,VX
겠,EP
습니다,EF
.,SF
혜,NNG
준__07,XPN
씨__07,NNB
창익,NNP
씨__07,NNB
여러분,NP
이,JKS
발음하__010000,VV
여,EC
보__01,VX
면서,EC
휴지__020001,NNG
를,JKO
한번__000102,NNG
대__010304,VV
어,EC
보__01,VX
세요,EF
.,SF
그러면,MAJ
휴지__020001,NNG
가,JKS
거의__01,MAG
흔들리__000001,VV
지,EC
를,JX
않,VX
아야,EC
되__010401,VV
ㅂ니다,EF
.,SF
알__000101,VV
시,EP
겠,EP
죠,EF
?,SF
자__140001,NNG
쓰__010102,VV
는,ETM
방법__000001,NNG
쉽__000001,VA
죠,EF
?,SF
하나,NR
둘__01,NR
하나,NR
둘__01,NR
쌍기역,NNG
이,VCP
라고,EC
하__010701,VV
죠,EF
.,SF
쌍기역,NNG
은,JX
이__05,MM
경음__010000,NNG
의,JKG
이름__000002,NNG
이,VCP
고,EC
발음__010000,NNG
은,JX
무엇,NP
이,VCP
ㅂ니까,EF
?,SF
발음__010000,NNG
값__000001,NNG
은,JX
-,SO
끄,NNG
이렇,VA
게,EC
되__010401,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
그것,NP
ㄹ,JKO
구별하,VV
시,EP
어야,EC
되__010401,VV
죠,EF
.,SF
쌍기역,NNG
은,JX
이__05,MM
자음__010000,NNG
의,JKG
이름__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
자__04,IC
마지막,NNG
경음__010000,NNG
이,JKC
되__010401,VV
겠,EP
습니다,EF
.,SF
이거__01,NP
는,JX
무엇,NP
이,VCP
ㅂ니까,EF
?,SF
-,SO
쓰__010000,NNG
-,SO
쓰__010000,NNG
이렇,VA
게,EC
아주__01,MAG
마찰__000002,NNG
이,JKS
일어나__000202,VV
는,ETM
-,SO
쓰__010000,NNG
이__05,MM
소리__010001,NNG
가,JKC
되__010401,VV
겠,EP
습니다,EF
.,SF
그래서,MAJ
발음__010000,NNG
기호__010000,NNG
상__040001,NNG
에,JKB
는,JX
-,SO
쓰,NNG
에,JKB
해당하__040000,VV
는,ETM
s,SL
에,JKB
어__08,XSN
퍼스트,NNG
로프,NNG
쉼표__000001,NNG
를,JKO
찍__020102,VV
어서,EC
이__05,MM
발음__010000,NNG
을,JKO
표시__020000,NNG
하,XSV
ㅂ니다,EF
.,SF
이__05,MM
-,SO
쓰__030101,VV
는,ETM
요,JX
어디__01,NP
서,JKB
나__010401,VV
냐면,EC
치조__030000,NNG
치조__030000,NNG
치조__030000,NNG
에서,JKB
나__010403,VV
ㅂ니다,EF
.,SF
치조__030000,NNG
치조__030000,NNG
이,VCP
라는,ETM
거__01,NNB
여러분,NP
기억나,VV
죠,EF
?,SF
이것,NP
ㄴ,JX
뭐,NP
이,VCP
냐면,EC
치조__030000,NNG
근처,NNG
에,JKB
혀__010001,NNG
를,JKO
대__010301,VV
고,EC
혀__010001,NNG
를,JKO
대__010301,VV
고,EC
나__01,VX
아서,EC
그__01,MM
옆,NNG
에,JKB
약간__000100,NNG
의,JKG
공간__050001,NNG
이,JKS
생기__000101,VV
는데,EC
그__01,MM
좁__010001,VA
은,ETM
공간__050001,NNG
으로,JKB
소리__010001,NNG
를,JKO
안__010001,NNG
에서,JKB
밖__000001,NNG
으로,JKB
밀어내,VV
면,EC
어떻,VA
게,EC
되__010401,VV
ㅂ니까,EF
?,SF
마찰__000002,NNG
이,JKS
일어나__000202,VV
죠,EF
.,SF
이것,NP
ㄹ,JKO
완전히,MAG
별려버리,NNG
이,VCP
면,EC
공간__050001,NNG
을,JKO
크__010003,VA
게,EC
하__010101,VV
면,EC
파열,NNG
이,JKS
일어나__000202,VV
지만,EC
좁__010001,VA
은,ETM
공간__050001,NNG
을,JKO
만들__000101,VV
어서,EC
공기__060001,NNG
를,JKO
빼__010101,VV
게,EC
되__010401,VV
면,EC
마찰__000002,NNG
이,JKS
일어나__000202,VV
ㅂ니다,EF
.,SF
그러니까,MAJ
-,SO
스와,NNP
똑같__000001,VA
죠,EF
.,SF
-,SO
스,NNG
-,SO
스,NNG
-,SO
스,NNG
이러하,VA
ㄴ데,EC
-,SO
쓰__010000,NNG
-,SO
쓰__010000,NNG
하__010101,VV
면,EC
그__01,MM
차이,NNG
는,JX
위치__010001,NNG
와,JC
조음__050001,NNG
위치__010001,NNG
와,JC
조음__050001,NNG
방법__000001,NNG
은,JX
똑같__000001,VA
은데,EC
뭐,NP
이,VCP
라고,EC
요,JX
?,SF
성대__080000,NNG
의,JKG
긴장__000002,NNG
도,JX
성대__080000,NNG
의,JKG
긴장도,NNG
에,JKB
있__010302,VA
어서,EC
차이,NNG
가,JKS
나__010203,VV
고,EC
공기__060001,NNG
공기__060001,NNG
가,JKS
나가__000101,VV
는,ETM
양__200001,NNG
에,JKB
있__010302,VA
어서,EC
차이,NNG
가,JKS
나__010403,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
그래서,MAJ
이__05,MM
-,SO
쓰__030101,VV
는,ETM
-,SO
쓰__030101,VV
는,ETM
치조음,NNG
이,VCP
라고,EC
우리__03,NP
가,JKS
이야기하__000101,VV
ㅂ니다,EF
.,SF
치조음,NNG
그__01,MM
위치__010001,NNG
에서,JKB
나__010403,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
그리고,MAJ
방법__000001,NNG
은,JX
무엇,NP
이,VCP
ㅂ니까,EF
?,SF
마찰음,NNG
마찰__000002,NNG
을,JKO
시키__010001,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
그래서,MAJ
-,SO
스와,NNP
-,SO
쓰__030101,VV
는,ETM
조음__050001,NNG
위치__010001,NNG
와,JC
조음__050001,NNG
방법__000001,NNG
에,JKB
있__010302,VA
어서,EC
는,JX
동일하__000102,VA
ㄴ,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
근데__01,MAJ
뭐,NP
가,JKS
차이,NNG
가,JKS
나__010403,VV
ㄴ다,EF
?,SF
계속__04,MAG
강조하,VV
ㅂ니다,EF
.,SF
성대__080000,NNG
의,JKG
긴장도,NNG
와,JC
나가__000101,VV
는,ETM
공기__060001,NNG
의,JKG
양__200001,NNG
이,JKS
다르__010001,VA
다,EF
.,SF
그렇__000001,VA
게,EC
이야기__000001,NNG
를,JKO
하__010101,VV
ㄹ,ETM
수__02,NNB
가,JKS
있__010305,VA
겠,EP
습니다,EF
.,SF
미국__03,NNP
사람__000001,NNG
은,JX
-,SO
스와,NNP
-,SO
쓰__030101,VV
ㄹ,ETM
구별__020000,NNG
을,JKO
못하__000100,VV
ㅂ니다,EF
.,SF
영어__02,NNP
에서,JKB
는,JX
똑__03,MAG
같__000202,VA
은,ETM
s,SL
이,VCP
에요,EF
.,SF
그래서,MAJ
sound,SL
하__010101,VV
ㄹ,ETM
때__010001,NNG
는,JX
우리__03,NP
는,JX
-,SO
쓰__030101,VV
라고,EC
들리__030000,VV
잖아요,EC
우리__03,NP
기억__020001,NNG
은,JX
요,JX
.,SF
근데__01,MAJ
미국__03,NNP
사람__000001,NNG
은,JX
그것,NP
ㄹ,JKO
-,SO
쓰__030101,VV
라고,EC
못__04,MAG
듣__010101,VV
어요,EF
.,SF
그때,NNG
는,JX
-,SO
쓰__010000,NNG
발음__010000,NNG
이,JKS
나__010203,VV
는,ETM
것__01,NNB
이,VCP
고,EF
.,SF
우리__03,NP
가,JKS
부드럽__000002,VA
다,EC
smooth,SL
그렇__000001,VA
ㄹ,ETM
때__010001,NNG
는,JX
그때,NNG
는,JX
-,SO
스,NNG
발음__010000,NNG
이,JKS
나__010203,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
근데__01,MAJ
미국__03,NNP
사람__000001,NNG
의,JKG
귀__010001,NNG
에,JKB
는,JX
똑같이,MAG
그것,NP
이,JKS
다__03,MAG
s,SL
로,JKB
들리__030000,VV
는,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
근데__01,MAJ
우리__03,NP
는,JX
그것,NP
을,JKO
구별__020000,NNG
을,JKO
하__010101,VV
는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
한국어,NNP
에서,JKB
는,JX
.,SF
자__04,IC
우리__03,NP
원어민,NNG
의,JKG
발음__010000,NNG
을,JKO
듣__010201,VV
어,EC
보__01,VX
도록,EC
하__01,VX
겠,EP
습니다,EF
.,SF
혜,NNG
준__07,XPN
씨__07,NNB
창익,NNP
씨__07,NNB
예__06,IC
두__01,MM
원어민,NNG
이,JKS
마찰__000002,NNG
을,JKO
시키__010001,VV
려고,EC
아주__01,MAG
노력하__010000,VV
는,ETM
것__01,NNB
이,JKS
그런__01,MM
모습__010002,NNG
이,JKS
보이__010101,VV
는,ETM
것__01,NNB
같__000400,VA
습니다,EF
.,SF
예__080001,NNG
마찰__000002,NNG
이,JKS
굉장히,MAG
중요하__020000,VA
ㄴ,ETM
것__01,NNB
이,VCP
죠,EF
.,SF
자__04,IC
이거__01,NP
를,JKO
쓰__030101,VV
는,ETM
방법__000001,NNG
이것,NP
도,JX
쉽__000001,VA
죠,EF
.,SF
하나,NR
둘__01,NR
셋,NR
넷__01,NR
하나,NR
둘__01,NR
셋,NR
넷__01,NR
아무__01,MM
이상__050001,NNG
없__010201,VA
고,EC
요,JX
.,SF
자__04,IC
그러니까,MAJ
이제__010000,NNG
까지,JX
우리__03,NP
가,JKS
경음__010000,NNG
을,JKO
공부__010000,NNG
를,JKO
하__010101,VV
였,EP
는데,EC
다음__010004,NNG
에,JKB
는,JX
이제__010000,NNG
까지,JX
배우__010001,VV
ㄴ,ETM
한국어,NNP
의,JKG
경음__010000,NNG
된소리__010000,NNG
이,VCP
라고,EC
그러__000001,VV
죠,EC
된소리__010000,NNG
를,JKO
정리__090001,NNG
를,JKO
하__010101,VV
여,EC
보__01,VX
도록,EC
하__01,VX
겠,EP
습니다,EF
.,SF
제__01,NP
가,JKS
발음__010000,NNG
을,JKO
한번__000101,NNG
하__010101,VV
여,EC
보__01,VX
도록,EC
하__01,VX
겠,EP
습니다,EF
.,SF
-,SO
쁘,NNG
-,SO
뜨,NNG
-,SO
쯔,MAG
-,SO
끄,NNG
-,SO
쓰__010000,NNG
자__04,IC
이것,NP
이,JKS
다__03,MAG
장애음,NNG
이,VCP
ㅂ니다,EF
.,SF
장애음,NNG
한국어,NNP
의,JKG
장애음,NNG
그래서,MAJ
일부__020000,NNG
는,JX
파열음,NNG
이,VCP
고,EC
일부__020000,NNG
는,JX
파찰음,NNG
이,VCP
고,EC
일부__020000,NNG
는,JX
마찰음,NNG
.,SF
그러니까,MAJ
-,SO
쁘,NNG
-,SO
뜨,NNG
-,SO
끌__000101,VV
는,ETM
파열음,NNG
이,VCP
고요,EF
.,SF
-,SO
쯔,NNG
는,JX
파찰음,NNG
.,SF
파열,NNG
과,JKB
마찰__000002,NNG
이,JKS
동시__020001,NNG
에,JKB
일어나__000202,VV
는,ETM
음__040002,NNG
이,VCP
고요,EF
.,SF
-,SO
쓰__030101,VV
는,ETM
마찰음,NNG
이,VCP
죠,EF
.,SF
자__04,IC
이렇,VA
게,EC
하__010900,VV
여서,EC
5,SN
주__26,NNB
차__03,NNB
1,SN
차__03,NNB
시__10,NNB
한국어,NNP
의,JKG
경음__010000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
그러하__000001,VA
ㄴ,ETM
공부__010000,NNG
를,JKO
이렇,VA
게,EC
마치__020001,VV
도록,EC
하__01,VX
겠,EP
습니다,EF
.,SF
여러분,NP
알__000101,VV
시,EP
겠,EP
죠,EF
?,SF
한국어,NNP
의,JKG
경음__010000,NNG
가장__01,MAG
중요하__020000,VA
ㄴ,ETM
점__100005,NNG
두__01,MM
가지__04,NNB
뭐,NP
이,VCP
냐면,EC
성대__080000,NNG
의,JKG
긴장__000002,NNG
도,JX
그__01,MM
다음__010004,NNG
에,JKB
입__000001,NNG
밖__000001,NNG
으로,JKB
내__020303,VV
는,ETM
공기__060001,NNG
의,JKG
양__200001,NNG
이,JKS
거의__01,MAG
없__010103,VA
다,EF
.,SF
이렇,VA
게,EC
알__000101,VV
면,EC
되__010401,VV
겠,EP
습니다,EF
.,SF
