0,1
는,ETM
것__01,NNB
들__09,XSN
을,JKO
말하__000102,VV
ㅂ니다,EF
.,SF
모나__000001,VA
는,ETM
2,SN
년__02,NNB
전__080002,NNG
에,JKB
한국__05,NNP
에,JKB
오__010101,VV
았,EP
는데,EC
그__01,MM
때__010001,NNG
지하철,NNG
이나,JC
버스__020001,NNG
에서,JKB
한국__05,NNP
사람__000001,NNG
들__09,XSN
이,JKS
자기__04,NP
를,JKO
보__010101,VV
자마자,EC
피하__000101,VV
거나,EC
신기하__010000,VA
ㄴ,ETM
듯__01,NNB
쳐다보,VV
는,ETM
것__01,NNB
이,JKS
무척__01,MAG
부담스럽,VA
었,EP
던,ETM
경험__000001,NNG
을,JKO
이야기__000001,NNG
하__010101,VV
고,EC
있__01,VX
습니다,EF
.,SF
시선__030001,NNG
이,JKS
부담스럽,VA
다는,ETM
다른,MM
사람__000007,NNG
들__09,XSN
의,JKG
주의__070002,NNG
",",SP
관심__010000,NNG
을,JKO
받__010103,VV
아,EC
불편하__010201,VA
ㄴ,ETM
마음__010002,NNG
이,JKS
들__010505,VV
ㄴ다는,ETM
뜻__000002,NNG
으로,JKB
모나__000001,VA
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
자기__04,NP
를,JKO
쳐다보,VV
는,ETM
것__01,NNB
이,JKS
불편하__010201,VA
였,EP
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
그런데,MAJ
최근__000001,NNG
에,JKB
는,JX
외국__020000,NNG
사람__000001,NNG
들__09,XSN
이,JKS
많아지,VV
면서,EC
외국인__000001,NNG
들__09,XSN
을,JKO
지하철,NNG
이나,JC
버스__020001,NNG
",",SP
거리__010001,NNG
에서,JKB
도,JX
쉽__000001,VA
게,EC
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어서,EC
그렇__000001,VA
ㄴ지,EC
이제__010000,NNG
는,JX
모나,NNP
를,JKO
쳐다보,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
적어지,VV
ㄴ,ETM
것__01,NNB
같__000400,VA
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
모__010001,NNG
나,JC
씨__07,NNB
가,JKS
익숙해지,VV
어서,EC
그렇__000001,VA
ㄴ,ETM
것__01,NNB
ㄴ,JX
아니,VCN
고요,EF
?,SF
하하__02,IC
.,SF
.,SF
.,SF
서로__01,MAG
문화__010001,NNG
가,JKS
다르__010001,VA
고,EC
피부색,NNG
이나,JC
외모__020000,NNG
가,JKS
다르__010001,VA
ㄹ,ETM
때__010001,NNG
처음,NNG
에,JKB
낯설__000001,VA
고,EC
어색하__020100,VA
고,EC
불편하__010201,VA
ㄴ,ETM
마음__010002,NNG
이,JKS
들__010505,VV
는,ETM
것__01,NNB
은,JX
당연하__010000,VA
여요,EF
.,SF
하지만,MAJ
그__01,MM
후__080001,NNG
어떤,MM
태도__030002,NNG
를,JKO
취하__010202,VV
느냐,EC
",",SP
어떻,VA
게,EC
행동하,VV
느냐,EC
가,JKS
중요하__020000,VA
죠,EF
.,SF
아무리,MAG
나__03,NP
와,JC
다른,MM
문화__010001,NNG
나,JC
외모__020000,NNG
를,JKO
가지__000101,VV
고,EC
있__01,VX
을지라도,EC
상대__040001,NNG
가,JKS
‘,SS
틀리__010001,VV
었,EP
다,EF
’,SS
라,JKQ
거나,JX
나__03,NP
보다,JKB
열등하,VA
다고,EC
생각하__000200,VV
면,EC
안__02,MAG
되__010503,VV
죠,EF
.,SF
자신__010001,NNG
을,JKO
쳐다보,VV
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
적어지,VV
ㄴ,ETM
것__01,NNB
같__000400,VA
다는,ETM
모나,NNP
의,JKG
말__010003,NNG
을,JKO
듣__010201,VV
은,ETM
폴__99,NNP
은,JX
모나,NNP
가,JKS
이제__010000,NNG
는,JX
한국__05,NNP
사람__000001,NNG
들__09,XSN
의,JKG
시선__030002,NNG
에,JKB
익숙해지,VV
ㄴ,ETM
것__01,NNB
이,JKC
아니,VCN
냐고,EC
반문하__010000,VV
고,EC
있__01,VX
습니다,EF
.,SF
그러__000001,VV
면서,EC
다른,MM
문화__010001,NNG
",",SP
다른,MM
피부색,NNG
",",SP
다르__010001,VA
ㄴ,ETM
외모__020000,NNG
를,JKO
접하__010101,VV
게,EC
되__010401,VV
면,EC
처음,NNG
에,JKB
는,JX
낯설__000001,VA
고,EC
어색하__020100,VA
여서,EC
불편하__010201,VA
ㄴ,ETM
마음__010002,NNG
이,JKS
생기__000101,VV
는,ETM
것__01,NNB
은,JX
자연스럽__000002,VA
ㄴ,ETM
일__010009,NNG
이,VCP
라고,EC
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
처음,NNG
에,JKB
는,JX
당연히__01,MAG
낯설__000002,VA
고,EC
어색하__020100,VA
지만,EC
그__01,MM
다음__010004,NNG
에,JKB
는,JX
다른,MM
문화__010001,NNG
",",SP
다른,MM
피부색,NNG
",",SP
다르__010001,VA
ㄴ,ETM
외모__020000,NNG
를,JKO
가지__000102,VV
ㄴ,ETM
사람__000004,NNG
에게,JKB
내__04,NP
가,JKS
어떠하,VA
ㄴ,ETM
태도__030001,NNG
와,JC
행동__000001,NNG
을,JKO
하__010101,VV
ㄹ,ETM
것__01,NNB
이,VCP
ㄴ가,EC
가,JKS
중요하__020000,VA
다고,EC
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
여기__01,NP
에서,JKB
취하__010202,VV
다는,ETM
어떤,MM
방법__000001,NNG
을,JKO
쓰__010102,VV
거나,EC
행동__000001,NNG
을,JKO
하__010101,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
태도__030001,NNG
를,JKO
취하__010202,VV
다,EC
",",SP
방법__000001,NNG
을,JKO
취하__010202,VV
다,EC
",",SP
행동__000001,NNG
을,JKO
취하__010202,VV
다,EC
",",SP
연락__020001,NNG
을,JKO
취하__010202,VV
다,EC
오__010101,VV
아,EC
같이,MAG
쓰이__030101,VV
ㅂ니다,EF
.,SF
이어서,MAG
폴__99,NNP
은,JX
어떤,MM
태도__030002,NNG
를,JKO
취하__010202,VV
는,ETM
것__01,NNB
이,JKS
좋__010201,VA
은,ETM
지__02,NNB
를,JKO
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
상대방__020000,NNG
과,JC
문화__010001,NNG
가,JKS
다르__010001,VA
고,EC
외모__020000,NNG
가,JKS
다르__010001,VA
다고,EC
하__010701,VV
여도,EC
상대방__020000,NNG
에게,JKB
틀리__010001,VV
었,EP
다고,EC
하__010701,VV
거나,EC
상대방__020000,NNG
을,JKO
나__03,NP
보다,JKB
열등하,VA
다고,EC
생각하__000200,VV
면,EC
안되__010001,VV
ㄴ다고,EC
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
여기__01,NP
에서,JKB
열등하,VA
다는,ETM
보통__000100,NNG
의,JKG
수준__000001,NNG
보다,JKB
낮__000002,VA
다는,ETM
의미__020002,NNG
로,JKB
상대방__020000,NNG
의,JKG
문화__010001,NNG
나,JC
외모__020000,NNG
가,JKS
나__03,NP
보다,JKB
못하__000100,VV
다,EC
",",SP
수준__000001,NNG
이,JKS
낮__000003,VA
다고,EC
생각하__000200,VV
는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
자신__010001,NNG
이,JKS
다른,MM
사람__000007,NNG
보다,JKB
못__04,MAG
하__010101,VV
다고,EC
생각하__000200,VV
는,ETM
것__01,NNB
열등의식,NNG
",",SP
그리고,MAJ
자신__010001,NNG
이,JKS
다른,MM
사람__000007,NNG
에,JKB
비하__000002,VV
여,EC
열등하,VA
다고,EC
느끼__020002,VV
는,ETM
감정__060000,NNG
열등감,NNG
등__05,NNB
이,JKS
있__010302,VA
습니다,EF
.,SF
사실__04,MAG
우리__03,NP
사회__070003,NNG
에,JKB
는,JX
문화__010001,NNG
나,JC
인종__010002,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
뿐,JX
만,JX
아니,VCN
라,EC
장애인,NNG
이나,JC
여성__010001,NNG
과,JKB
같__000202,VA
은,ETM
사회적,MM
약자__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
과,JC
차별,NNG
이,JKS
존재하__000001,VV
여요,EF
.,SF
어떻,VA
게,EC
보__010300,VV
면,EC
이런__01,MM
차별,NNG
과,JC
고정관념__000001,NNG
이,JKS
더__01,MAG
널리,MAG
퍼지__000201,VV
어,EC
있__01,VX
어서,EC
문제__060003,NNG
이,VCP
라고,EC
인식__000001,NNG
조차,JX
못하__000100,VV
는,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
진우,NNP
는,JX
사람__000001,NNG
들__09,XSN
의,JKG
고정관념__000001,NNG
이,JKS
문화__010001,NNG
나,JC
인종__010002,NNG
에,JKB
만,JX
있__010302,VA
는,ETM
것__01,NNB
이,JKC
아니,VCN
라,EC
사회적,MM
약자__020000,NNG
에,JKB
대하__020003,VV
여서,EC
도,JX
고정관념__000001,NNG
을,JKO
가지__000101,VV
고,EC
차별하,VV
고,EC
있__01,VX
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
사회적,MM
약자__020000,NNG
는,JX
사회__070003,NNG
에서,JKB
힘__010001,NNG
이,JKS
약하__010102,VA
ㄴ,ETM
사람__000001,NNG
들__09,XSN
로,JKB
주로__01,MAG
장애인,NNG
이나,JC
여자__020001,NNG
들__09,XSN
을,JKO
말하__000102,VV
ㅂ니다,EF
.,SF
그리고,MAJ
차별,NNG
은,JX
둘__01,NR
이상__050001,NNG
의,JKG
대상__110001,NNG
을,JKO
등급__000101,NNG
이나,JC
수준__000001,NNG
에,JKB
차이,NNG
를,JKO
두__010102,VV
어서,EC
구별하,VV
ㄴ다는,ETM
뜻__000002,NNG
으로,JKB
남자__020001,NNG
와,JC
여자__020001,NNG
를,JKO
차이,NNG
를,JKO
두__010102,VV
어,EC
구별하,VV
는,ETM
것__01,NNB
은,JX
성__070002,NNG
차별,NNG
이,VCP
라고,EC
하__010701,VV
고,EC
",",SP
피부색,NNG
",",SP
신체적,MM
특징__000001,NNG
에,JKB
따르__010202,VV
아,EC
차이,NNG
를,JKO
두__010102,VV
어,EC
구별하,VV
는,ETM
것__01,NNB
은,JX
인종__010002,NNG
차별,NNG
이,VCP
라고,EC
하__010701,VV
ㅂ니다,EF
.,SF
진우,NNP
는,JX
사회적,MM
약자__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
고정관념__000001,NNG
이나,JC
차별,NNG
은,JX
실제__020001,NNG
생활__000001,NNG
속__010002,NNG
에,JKB
쉽__000001,VA
게,EC
찾아보__000002,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
음,ETN
에,JKB
도,JX
사람__000001,NNG
들__09,XSN
은,JX
그것,NP
을,JKO
문제__060003,NNG
이,VCP
라고,EC
생각하__000200,VV
지,EC
않,VX
는다는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
맞__010101,VV
아요,EF
.,SF
사람__000001,NNG
들__09,XSN
은,JX
대개__03,MAG
자신__010001,NNG
은,JX
고정관념__000003,NNG
이,JKS
없__010103,VA
다고,EC
생각하__000200,VV
여요,EF
.,SF
간혹,MAG
스스로,MAG
고정관념__000001,NNG
이,JKS
있__010302,VA
다는,ETM
것__01,NNB
ㄹ,JKO
알__000101,VV
아도,EC
자신__010001,NNG
의,JKG
고정관념__000001,NNG
을,JKO
깨__020001,VV
지,EC
않,VX
으려는,ETM
데__01,NNB
문제__060003,NNG
가,JKS
있__010302,VA
어요,EF
.,SF
자신__010001,NNG
의,JKG
생각__010006,NNG
을,JKO
바꾸__000301,VV
지,EC
않,VX
는,ETM
한__060004,NNG
고정관념__000001,NNG
은,JX
없애__000001,VV
기,ETN
가,JKS
어렵__000106,VA
지요,EF
.,SF
배타적,NNG
이,VCP
ㄴ,ETM
마음__010002,NNG
보다,JKB
는,JX
열리__020101,VV
ㄴ,ETM
마음__010002,NNG
으로,JKB
서로__010000,NNG
를,JKO
이해하__020102,VV
고,EC
받아들이__000201,VV
어야,EC
하__01,VX
여요,EF
.,SF
진우,NNP
에,JKB
말__010003,NNG
에,JKB
모나,NNP
가,JKS
동의하__010001,VV
면서,EC
자신__010001,NNG
의,JKG
생각__010006,NNG
을,JKO
덧붙이__000001,VV
고,EC
있__01,VX
습니다,EF
.,SF
문제__060002,NNG
는,JX
먼저,MAG
대부분,NNG
의,JKG
사람__000001,NNG
들__09,XSN
은,JX
자신__010001,NNG
이,JKS
고정관념__000003,NNG
이,JKS
없__010103,VA
다고,EC
생각하__000200,VV
ㄴ다는,ETM
것__01,NNB
.,SF
그리고,MAJ
자신__010001,NNG
이,JKS
고정관념__000001,NNG
을,JKO
갖__010200,VV
고,EC
있__01,VX
다는,ETM
사실__040001,NNG
을,JKO
알__000101,VV
게,EC
되__010401,VV
었,EP
음,ETN
에,JKB
도,JX
그__01,MM
고정관념__000001,NNG
을,JKO
없애__000002,VV
려고,EC
노력하__010000,VV
지,EC
않,VX
는다고,EC
말하__000101,VV
ㅂ니다,EF
.,SF
여기__01,NP
에서,JKB
‘,SS
간혹,MAG
’,SS
은,JX
뜻밖,NNG
에,JKB
우연히,MAG
",",SP
가끔,MAG
가__010101,VV
다가,EC
의,JKG
뜻__000001,NNG
으로,JKB
어떤,MM
상황__020000,NNG
이,JKS
우연히,MAG
일어나__000202,VV
는,ETM
경우__030002,NNG
가,JKS
있__010302,VA
다고,EC
하__010701,VV
ㄹ,ETM
때__010001,NNG
‘,SS
간혹,MAG
그런__01,MM
경우__030002,NNG
가,JKS
있__010302,VA
다,EC
",",SP
간혹,MAG
그런__01,MM
일__010003,NNG
이,JKS
일어나__000202,VV
ㄴ다,EF
’,SS
와,JKB
같이,MAG
쓰이__030101,VV
ㅂ니다,EF
.,SF
모나__000001,VA
는,ETM
사람__000001,NNG
들__09,XSN
이,JKS
자신__010001,NNG
의,JKG
생각__010006,NNG
을,JKO
바꾸__000301,VV
지,EC
않,VX
으면,EC
고정관념__000001,NNG
을,JKO
없애__000001,VV
기,ETN
가,JKS
아주__01,MAG
어렵__000101,VA
ㄴ,ETM
일__010009,NNG
이,VCP
라고,EC
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
그렇__000001,VA
기,ETN
때문,NNB
에,JKB
다른,MM
사람__000001,NNG
을,JKO
대하__020003,VV
ㄹ,ETM
때__010001,NNG
",",SP
배타적,NNG
이,VCP
ㄴ,ETM
마음__010002,NNG
이,JKC
아니,VCN
라,EC
상대방__020000,NNG
을,JKO
이해하__020101,VV
고,EC
받__010101,VV
아,EC
드리__01,VX
는,ETM
열리__020101,VV
ㄴ,ETM
마음__010002,NNG
이,JKS
필요하,VA
다고,EC
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
배타적,NNG
이,VCP
ㄴ,ETM
마음__010002,NNG
에서,JKB
배타적,NNG
이,JKC
달__030101,VV
는,ETM
다른,MM
것__01,NNB
에,JKB
대하__020003,VV
여서,EC
거부하,VV
고,EC
받__010101,VV
아,EC
드리,XSV
지,EC
않,VX
는다는,ETM
뜻__000002,NNG
으로,JKB
자신__010001,NNG
과,JC
다른,MM
것__01,NNB
에,JKB
대하__020003,VV
여서,EC
거부하,VV
고,EC
받__010101,VV
아,EC
드리,XSV
려고,EC
하__01,VX
지,EC
않,VX
는,ETM
마음__010002,NNG
이,VCP
ㅂ니다,EF
.,SF
우리__03,NP
는,JX
상대방__020000,NNG
을,JKO
대하__020003,VV
ㄹ,ETM
때__010001,NNG
",",SP
배타적,NNG
이,VCP
ㄴ,ETM
마음__010002,NNG
이,JKC
아니,VCN
라,EC
열리__020101,VV
ㄴ,ETM
마음__010002,NNG
으로,JKB
이해하__020101,VV
고,EC
받__010101,VV
아,EC
드리__01,VX
어야,EC
하__01,VX
ㄹ,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
이번__010000,NNG
시간__040004,NNG
에,JKB
배우__010001,VV
ㄹ,ETM
표현__000001,NNG
들__09,XSN
로,JKB
는,JX
첫,MM
번째,NNB
",",SP
-,SO
는,JX
수__02,NNB
가,JKS
있__010302,VA
다,EF
.,SF
두__01,MM
번째,NNB
",",SP
아무리,MAG
?,SF
을지라도,EC
,
아무리,MAG
-,SO
ㄹ지라도,EC
",",SP
세__01,MM
번째,NNB
",",SP
-,SO
는,JX
한__01,MM
,
-,SO
은,JX
한__01,MM
,
-,SO
ㄴ,ETM
한__060004,NNG
그럼__01,MAJ
하나,NR
씩__03,XSN
표현__000001,NNG
을,JKO
공부하,VV
여,EC
보__01,VX
ㅂ시다,EF
.,SF
첫,MM
번째,NNB
표현__000001,NNG
으로,JKB
?,SF
는,JX
수__02,NNB
가,JKS
있__010302,VA
다,EF
.,SF
를,JKO
살펴보__000001,VV
겠,EP
습니다,EF
.,SF
-,SO
는,JX
수__02,NNB
가,JKS
있__010305,VA
다는,ETM
동사__090000,NNG
에,JKB
붙__000101,VV
어,EC
가끔,MAG
이,VCP
지만,EC
어떤,MM
특별하,VA
ㄴ,ETM
경우__030002,NNG
가,JKS
일어나__000202,VV
ㄹ,ETM
가능성,NNG
이,JKS
있__010302,VA
음,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
주로__01,MAG
어떤,MM
행위__000001,NNG
를,JKO
계속하__030001,VV
면,EC
안__02,MAG
좋__010201,VA
은,ETM
결과__020002,NNG
가,JKS
생기__000101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
음,ETN
을,JKO
나타내__000200,VV
ㄹ,ETM
때__010001,NNG
사용하__030001,VV
ㅂ니다,EF
.,SF
사소하__010000,VA
ㄴ,ETM
행동__000001,NNG
이,JKS
오해__020000,NNG
를,JKO
불러일으키,VV
는,ETM
수__02,NNB
가,JKS
있__010302,VA
지요,EC
이__05,MM
문장__020003,NNG
은,JX
나__03,NP
의,JKG
사소하__010000,VA
ㄴ,ETM
행동__000001,NNG
으로,JKB
오해__020000,NNG
를,JKO
불러일으키,VV
ㄹ,ETM
가능성,NNG
이,JKS
있__010302,VA
다는,ETM
것__01,NNB
을,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
쉽__000001,VA
ㄴ,ETM
말__010003,NNG
로,JKB
말하__000102,VV
면,EC
내__04,NP
가,JKS
옳__010001,VA
은,ETM
일__010009,NNG
이,VCP
라고,EC
생각하__000200,VV
고,EC
아무__01,MM
생각__010006,NNG
없이,MAG
하__010101,VV
는,ETM
작__010001,VA
은,ETM
행동__000001,NNG
들__09,XSN
을,JKO
다른,MM
사람__000007,NNG
들__09,XSN
은,JX
잘못,MAG
이해하__020102,VV
ㄹ,ETM
수__02,NNB
도,JX
있__010305,VA
다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
그렇__000001,VA
게,EC
급하__000002,VA
게,EC
먹__020101,VV
다가,EC
체하__01,VX
는,ETM
수__02,NNB
가,JKS
있__010302,VA
어요,EF
.,SF
천천히,MAG
들__040100,VV
세요,EF
.,SF
이__05,MM
문장__020003,NNG
에서,JKB
말하__000102,VV
는,ETM
사람__000001,NNG
이,JKS
상대방__020000,NNG
에게,JKB
급하__000002,VA
게,EC
먹__020101,VV
으면,EC
음식__000001,NNG
이,JKS
잘__02,MAG
소화되__010105,VV
지,EC
않,VX
을,ETM
수__02,NNB
있__010305,VA
기,ETN
때문,NNB
에,JKB
천천히,MAG
먹__020101,VV
으라고,EC
권하__000001,VV
ㅂ니다,EF
.,SF
급하__000002,VA
게,EC
먹__020101,VV
게,EC
되__010401,VV
면,EC
좋__010101,VA
지,EC
못하,VX
ㄴ,ETM
결과__020002,NNG
.,SF
즉__01,MAG
",",SP
체하__01,VV
ㄹ,ETM
가능성,NNG
이,JKS
있__010302,VA
다는,ETM
것__01,NNB
을,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
믿__000101,VV
는,ETM
도끼__010000,NNG
에,JKB
발등,NNG
을,JKO
찍히__020101,VV
는,ETM
수__02,NNB
가,JKS
있__010302,VA
으니,EC
그__01,MM
사람__000001,NNG
을,JKO
너무__01,MAG
믿__000101,VV
지,EC
는,JX
말__03,VX
세요,EF
.,SF
이__05,MM
문장__020003,NNG
에서,JKB
는,JX
믿__000101,VV
는,ETM
도끼__010000,NNG
에,JKB
발등,NNG
을,JKO
찍히__020101,VV
ㄹ,ETM
가능성,NNG
이,JKS
있__010302,VA
으니,EC
그__01,MM
사람__000001,NNG
을,JKO
너무__01,MAG
믿__000101,VV
지,EC
는,JX
말__03,VX
세요,EF
.,SF
이,VCP
라는,ETM
말__010004,NNG
로,JKB
말하__000102,VV
는,ETM
사람__000001,NNG
이,JKS
듣__010201,VV
는,ETM
사람__000001,NNG
에게,JKB
그__01,MM
사람__000001,NNG
을,JKO
믿__000102,VV
다가,EC
오히려,MAG
해__110000,NNG
를,JKO
당하__010501,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
으니까,EC
조심하__020000,VV
라고,EC
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
여기__01,NP
에서,JKB
믿__000101,VV
는,ETM
도끼__010000,NNG
에,JKB
발등,NNG
을,JKO
찍히__010001,VV
다는,ETM
잘__02,MAG
되__010401,VV
ㄹ,ETM
것__01,NNB
이,VCP
라고,EC
믿__000101,VV
고,EC
있__01,VX
던,ETM
일__010010,NNG
이,JKC
뜻대로,MAG
안__02,MAG
되__010401,VV
거나,EC
",",SP
믿__000101,VV
고,EC
있__01,VX
던,ETM
사람__000001,NNG
이,JKS
믿음__000001,NNG
을,JKO
버리__010204,VV
고,EC
나__03,NP
에게,JKB
해__110000,NNG
를,JKO
입히__000002,VV
는,ETM
경우__030002,NNG
에,JKB
쓰__030101,VV
는,ETM
표현__000001,NNG
이,VCP
ㅂ니다,EF
.,SF
두__01,MM
번째,NNB
표현__000001,NNG
아무리,MAG
?,SF
을지라도,EC
를,JKO
보__010101,VV
겠,EP
습니다,EF
.,SF
-,SO
을지라도,EC
는,JX
어떤,MM
상황__020000,NNG
을,JKO
제시하__010001,VV
거나,EC
가정하__020001,VV
면서,EC
그것,NP
에,JKB
얽매이__000002,VV
지,EC
않,VX
음,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
-,SO
을지라도,EC
가,JKS
그렇__000001,VA
다고,EC
하__010701,VV
여도,EC
라는,ETM
뜻__000002,NNG
을,JKO
가지__000200,VV
ㄴ,ETM
아무리,MAG
또는,MAG
비록__01,MAG
과,JKB
같이,MAG
쓰이__030101,VV
어,EC
어떤,MM
상황__020000,NNG
을,JKO
인정하__000001,VV
지만,EC
그렇__000001,VA
다,EC
하__010701,VV
여도,EC
그것,NP
과,JKB
관계없이,MAG
어떻,VA
게,EC
하__010101,VV
겠,EP
다고,EC
하__010101,VV
ㄹ,ETM
때__010001,NNG
사용하__030001,VV
ㅂ니다,EF
.,SF
아무리,MAG
나__03,NP
와,JC
다른,MM
문화__010001,NNG
나,JC
외모__020000,NNG
를,JKO
가지__000101,VV
고,EC
있__01,VX
을지라도,EC
나__03,NP
보다,JKB
열등하,VA
다고,EC
생각하__000200,VV
면,EC
안__02,MAG
되__010503,VV
죠,EF
.,SF
이__05,MM
문장__020003,NNG
은,JX
문화__010001,NNG
가,JKS
다르__010001,VA
고,EC
외모__020000,NNG
가,JKS
다르__010001,VA
다는,ETM
것__01,NNB
은,JX
인정하__000001,VV
지만,EC
그렇__000001,VA
다고,EC
하__010701,VV
여도,EC
상대방__020000,NNG
의,JKG
문화__010001,NNG
나,JC
외모__020000,NNG
가,JKS
나__03,NP
보다,JKB
못하__000100,VV
다,EC
",",SP
부족하,VA
다고,EC
생각하__000200,VV
지,EC
말__03,VX
라는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
비록__01,MAG
그__01,MM
사람__000007,NNG
한테,JKB
한__01,MM
소리__010001,NNG
들__010506,VV
을지라도,EC
하__010101,VV
ㄹ,ETM
말__010003,NNG
은,JX
하__010101,VV
여야,EC
하__01,VX
겠,EP
어요,EF
.,SF
말하__000102,VV
는,ETM
사람__000001,NNG
이,JKS
그__01,MM
사람__000007,NNG
한테,JKB
한__01,MM
소리__010001,NNG
를,JKO
듣__010101,VV
겠,EP
지만,EC
그렇__000001,VA
다고,EC
하__010701,VV
여도,EC
나__03,NP
는,JX
상관없이,MAG
하__010101,VV
고,EC
싶,VX
은,ETM
말__010003,NNG
은,JX
하__010101,VV
여야,EC
하__01,VX
겠,EP
다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
여기__01,NP
에서,JKB
한__01,MM
소리__010001,NNG
를,JKO
듣__010101,VV
다는,ETM
다른,MM
사람__000001,NNG
이,JKS
나__03,NP
에게,JKB
듣__010101,VV
기,ETN
싫__010000,VA
은,ETM
말__010003,NNG
을,JKO
하__010101,VV
거나,EC
이러__000001,VV
어라,EC
저러__000001,VV
어라,EC
하__010101,VV
는,ETM
말__010003,NNG
을,JKO
하__010101,VV
ㄹ,ETM
때__010001,NNG
사용하__030001,VV
ㅂ니다,EF
.,SF
아무리,MAG
힘들__000101,VA
지라도,EC
포기하__010001,VV
지,EC
않,VX
겠,EP
어요,EF
.,SF
힘들__000101,VA
ㄴ,ETM
상황__020000,NNG
이,VCP
ㄴ,ETM
것__01,NNB
은,JX
사실__040001,NNG
이,VCP
지만,EC
그렇__000001,VA
다고,EC
하__010701,VV
여도,EC
포기하__010001,VV
면,EC
안__02,MAG
되__010401,VV
ㄴ다는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
표현__000001,NNG
?,SF
는,JX
한__060004,NNG
에,JKB
대하__020003,VV
여서,EC
알아보__000101,VV
ㄹ까,EC
요,JX
?,SF
한은,NNP
시간__040001,NNG
",",SP
정도__110001,NNG
",",SP
수량__050000,NNG
의,JKG
끝__010001,NNG
을,JKO
나타내__000200,VV
는,ETM
말__010003,NNG
이,VCP
ㄴ데,EC
?,SF
는,JX
한__050000,NNG
이,VCP
라는,ETM
구성__070001,NNG
으로,JKB
쓰이__030101,VV
어,EC
조건__020001,NNG
의,JKG
뜻__000001,NNG
을,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
앞__000001,NNG
문장__020003,NNG
의,JKG
조건__020001,NNG
안__010001,NNG
에서,JKB
뒤__010002,NNG
문장__020003,NNG
의,JKG
행위__000001,NNG
나,JC
상태__010001,NNG
가,JKS
이루어지__000101,VV
ㅁ,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
자신__010001,NNG
의,JKG
생각__010006,NNG
을,JKO
바꾸__000301,VV
지,EC
않,VX
은,ETM
한__060004,NNG
고정관념__000001,NNG
을,JKO
없애__000001,VV
기,ETN
가,JKS
어렵__000106,VA
지요,EF
.,SF
이__05,MM
문장__020003,NNG
에서,JKB
는,JX
자신__010001,NNG
의,JKG
생각__010006,NNG
을,JKO
바꾸__000301,VV
어야,EC
고정관념__000001,NNG
을,JKO
없애__000001,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
다는,ETM
의미__020002,NNG
이,VCP
ㅂ니다,EF
.,SF
즉__01,MAG
",",SP
자신__010001,NNG
의,JKG
생각__010006,NNG
을,JKO
바꾸__000301,VV
지,EC
않,VX
는,ETM
조건__020002,NNG
이,VCP
면,EC
고정관념__000001,NNG
을,JKO
없애__000001,VV
기,ETN
가,JKS
어렵__000106,VA
ㄴ,ETM
상태__010001,NNG
가,JKC
되__010401,VV
ㅁ,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
남녀,NNG
역할__000001,NNG
이,JKS
전적__030000,NNG
으로,JKB
다르__010001,VA
다고,EC
보__010101,VV
는,ETM
한__01,MM
남녀,NNG
가,JKS
동등하,VA
